10546,Tanks,4.2
10546,Tube well,6.08
10548,Dug well,9.99
10548,Rain-fed,181.08999999999997
10548,Tanks,237.95000000000002
10548,Tube well,28.64
10549,Dug well,5.86
10549,Rain-fed,317.45999999999975
10552,Dug well,7.99
10552,Lift irrigation,13.629999999999999
10552,Rain-fed,209.81000000000006
10552,Tanks,300.6200000000001
10552,Tube well,0.56
10554,Canal,77.22000000000003
10554,Dug well,95.31999999999998
10554,Rain-fed,23.830000000000002
10554,Tube well,2.2399999999999998
10555,Canal,5.8100000000000005
10555,Dug well,11.829999999999998
10556,Dug well,113.08500000000002
10556,Rain-fed,24.12
10557,Canal,114.70000000000002
10557,Dug well,23.580000000000002
10557,Lift irrigation,4.58
10557,Tube well,0.8
10558,Canal,11.23
10559,Canal,688.1129999999999
10559,Dug well,0.82
10559,Tanks,0.6
10559,Tube well,16.82
10560,Canal,15.540000000000001
10561,Canal,181.59000000000012
10561,Dug well,4.61
10561,Rain-fed,5.18
10561,Tube well,2
10563,Canal,41.12999999999999
10564,Canal,157.12999999999997
10564,Dug well,19.29
10565,Canal,687.5100000000006
10566,Canal,1878.679999999998
10566,Tanks,2.96
10566,Tube well,4.85
10567,Canal,787.5499999999996
10567,Dug well,7.609999999999999
10567,Tube well,1.4
10568,Canal,1998.4775000000006
10568,Lift irrigation,1.5
10568,Tube well,3.83
10569,Canal,253.97999999999988
10570,Canal,2088.3449999999975
10570,Rain-fed,2.47
10570,Tanks,136.34
10570,Tube well,7.2299999999999995
10571,Canal,936.5800000000012
10571,Dug well,8.02
10571,Tube well,94.1
10572,Canal,82.89000000000003
10572,Rain-fed,2.64
10573,Canal,313.62499999999983
10573,Tube well,115.07000000000002
10574,Canal,539.71
10574,Lift irrigation,4.02
10574,Tube well,28.93
10575,Canal,28.350000000000005
10576,Canal,263.5850000000001
10576,Tube well,259.28999999999996
10577,Tube well,6.010000000000001
10578,Canal,223.65000000000003
10578,Tube well,3.99
10579,Rain-fed,4.779999999999999
10579,Tube well,131.78
10581,Tube well,8.85
10582,Rain-fed,9.08
10582,Tube well,261.4
10583,Canal,602.7950000000002
10583,Rain-fed,6.03
10583,Tube well,30.28
10584,Canal,293.36000000000007
10584,Rain-fed,1.41
10584,Tanks,2
10584,Tube well,60.000000000000014
10585,Canal,41.62
10585,Rain-fed,2.66
10586,Rain-fed,0.6799999999999999
10586,Tube well,3.1
10587,Canal,165.42000000000007
10587,Tube well,22.57
10589,Rain-fed,0.08
10589,Tube well,43.080000000000005
10590,Canal,53.030000000000015
