,,,,CA,NCA,PQA,
,,,,Industrial,Industrial,Industrial,
Sr.no,Watershed code,GW watershed name,village name,Industrial Wells,Industrial Wells,Industrial Wells,Total 
1576,10-C-78-46,Ctr-Arani-Nagalapuram-Nagalapuram,Krishnapuram,,1,,
1577,10-C-78-46,Ctr-Arani-Nagalapuram-Nagalapuram,Kalangeri,,1,,
1578,10-C-78-46,Ctr-Arani-Nagalapuram-Nagalapuram,Nagalapuam,,1,,
1579,10-C-78-46,Ctr-Arani-Nagalapuram-Nagalapuram,Vembakkam,,1,,
1580,10-C-78-46,Ctr-Arani-Nagalapuram-Nagalapuram,Baitakodiyambedu,,1,,
1581,10-C-78-46,Ctr-Arani-Nagalapuram-Nagalapuram,Karani,,1,,
1582,10-C-78-46,Ctr-Arani-Nagalapuram-Nagalapuram,Surutupalli,,1,,
1583,10-C-78-46,Ctr-Arani-Nagalapuram-Nagalapuram,Kothamarikuppam,1,,,
1584,10-C-78-46,Ctr-Arani-Nagalapuram-Nagalapuram,NR Agraharam,,,,
1585,10-C-78-46,Ctr-Arani-Nagalapuram-Nagalapuram,Dalavayi Agraharam,,1,,
1586,10-C-78-46,Ctr-Arani-Nagalapuram-Nagalapuram,Satyavedu,1,,,
1587,10-C-78-46,Ctr-Arani-Nagalapuram-Nagalapuram,Venkatarajulakandriga,,,,
1588,10-C-78-46,Ctr-Arani-Nagalapuram-Nagalapuram,Madanambedu,,1,,
1589,10-C-78-46,Ctr-Arani-Nagalapuram-Nagalapuram,Peradam,,1,,
1590,10-C-78-46,Ctr-Arani-Nagalapuram-Nagalapuram,Sirunambuduru,,,,
1591,10-C-78-46,Ctr-Arani-Nagalapuram-Nagalapuram,Madanamjeri,,,,
1592,10-C-78-46,Ctr-Arani-Nagalapuram-Nagalapuram,Ambakam,,1,,
1593,10-C-78-46,Ctr-Arani-Nagalapuram-Nagalapuram,Thaondukuli,,,,
1594,10-C-78-46,Ctr-Arani-Nagalapuram-Nagalapuram,Pudukuppam,,1,,
1595,10-C-78-46,Ctr-Arani-Nagalapuram-Nagalapuram,Chenneri,,1,,
1596,10-C-78-46,Ctr-Arani-Nagalapuram-Nagalapuram,Dasukupam,,1,,
1597,10-C-78-46,Ctr-Arani-Nagalapuram-Nagalapuram,Vanellur,,1,,
1598,10-C-78-46,Ctr-Arani-Nagalapuram-Nagalapuram,Rallakuppam,,,,
1599,10-C-78-46,Ctr-Arani-Nagalapuram-Nagalapuram,Kolladam,,,,
1600,10-C-78-46,Ctr-Arani-Nagalapuram-Nagalapuram,Chervi,1,,,
1601,10-C-78-46,Ctr-Arani-Nagalapuram-Nagalapuram,Gollavaripalem,,,,
1602,10-C-78-46,Ctr-Arani-Nagalapuram-Nagalapuram,Madavapalem,,,,
1603,10-C-78-46,Ctr-Arani-Nagalapuram-Nagalapuram,Irugulam,,1,,
1604,10-C-78-46,Ctr-Arani-Nagalapuram-Nagalapuram,Mallavaripalem,1,,,
1605,10-C-78-46,Ctr-Arani-Nagalapuram-Nagalapuram,Chengambakam,,,,
1606,10-C-78-46,Ctr-Arani-Nagalapuram-Nagalapuram,Chilamathuru,1,,,
1607,10-C-78-46,Ctr-Arani-Nagalapuram-Nagalapuram,Karepakam,1,,,
1608,10-C-78-46,Ctr-Arani-Nagalapuram-Nagalapuram,Chedullapakam,1,,,
1609,10-C-78-46,Ctr-Arani-Nagalapuram-Nagalapuram,Mopuram palle,,,,
1610,10-C-78-46,Ctr-Arani-Nagalapuram-Nagalapuram,Kadir vedu,,,,
