"Sr.no",,,"Village name","T.Area (ha)","Watershed command area ",,,,"Watershed Non command Area",,,,"Watershed poor quality Area",,,,,,,,,,,,,,,,,
,"Water shed code","Watershed name",,,"Recghare","Hilly","Forest","Total","Recghare","Hilly","Forest","Total","Recghare","Hilly","Forest","Total",,,,,,,,,,,,,,
393,"09_C_72_18","NLR_C_72_PRABHUGIRIPATNAM","Althurti",1457,1427,30,,1457,0,,,,0,,,0,,,"Penna",,"Lower Pennar","09_C_72_18","NLR_C_72_PRABHUGIRIPATNAM",9,"Nellore",24,"Podalakur",9128240130113,13,"Althurti"
394,"09_C_72_18","NLR_C_72_PRABHUGIRIPATNAM","Ravilla Yeruguntapalem",439,439,,,439,0,,,,0,,,0,,,"Penna",,"Lower Pennar","09_C_72_18","NLR_C_72_PRABHUGIRIPATNAM",9,"Nellore",24,"Podalakur",9129240140114,14,"Ravilla Yeruguntapalem"
395,"09_C_72_18","NLR_C_72_PRABHUGIRIPATNAM","Kanuparti",1297,1297,,,1297,0,,,,0,,,0,,,"Penna",,"Lower Pennar","09_C_72_18","NLR_C_72_PRABHUGIRIPATNAM",9,"Nellore",24,"Podalakur",9128240150115,15,"Kanuparti"
396,"09_C_72_18","NLR_C_72_PRABHUGIRIPATNAM","Nandivai",297,277,20,,297,0,,,,0,,,0,,,"Penna",,"Lower Pennar","09_C_72_18","NLR_C_72_PRABHUGIRIPATNAM",9,"Nellore",24,"Podalakur",9128240160116,16,"Nandivai"
397,"09_C_72_18","NLR_C_72_PRABHUGIRIPATNAM","Gollakandukur",1126,1086,40,,1126,0,,,,0,,,0,,,"Penna",,"Lower Pennar","09_C_72_18","NLR_C_72_PRABHUGIRIPATNAM",9,"Nellore",25,"Nellore rural",9129250020102,2,"Gollakandukur"
399,"09_C_75_45","NLR_C_75_IRKAM","Venadu",4904,0,,,0,4904,,442,4904,0,,,,,,"Penna",,"Minor drainage between Swarnamukhi and Kalangi","09_C_75_45","NLR_C_75_IRKAM",9,"Nellore",46,"Tada",9133460240117,24,"Venadu"
400,"09_C_75_45","NLR_C_75_IRKAM","Irkam",6513,0,,,0,6513,,0,6513,0,,,,,,"Penna",,"Minor drainage between Swarnamukhi and Kalangi","09_C_75_45","NLR_C_75_IRKAM",9,"Nellore",46,"Tada",9133460250118,25,"Irkam"
401,"09_C_75_45","NLR_C_75_IRKAM","Pulicat lake",28847,0,,,0,0,,,,28847,,,28847,,,"Penna",,"Minor drainage between Swarnamukhi and Kalangi","09_C_75_45","NLR_C_75_IRKAM",9,"Nellore",46,"Tada",,0,"Pulicat lake"
403,"09_C_75_44","NLR_C_75_SHAR","Karikadu",1584,0.01,,,0.01,1584,,96,1584,0,,,,,,"Penna",,"Minor drainage between Swarnamukhi and Kalangi","09_C_75_44","NLR_C_75_SHAR",9,"Nellore",44,"D.V.Satram",9133440070106,7,"Karikadu"
404,"09_C_75_44","NLR_C_75_SHAR","Damarayakandriga",183,0,,,0,183,,60,183,0,,,,,,"Penna",,"Minor drainage between Swarnamukhi and Kalangi","09_C_75_44","NLR_C_75_SHAR",9,"Nellore",44,"D.V.Satram",9133440190107,19,"Damarayakandriga"
405,"09_C_75_44","NLR_C_75_SHAR","Velukaadu",1028,0,,,0,1028,,0,1028,0,,,,,,"Penna",,"Minor drainage between Swarnamukhi and Kalangi","09_C_75_44","NLR_C_75_SHAR",9,"Nellore",44,"D.V.Satram ",9133440230106,23,"Velukaadu"
406,"09_C_75_44","NLR_C_75_SHAR","Atakani Tippa",2066,0,,,0,2066,,0,2066,0,,,,,,"Penna",,"Minor drainage between Swarnamukhi and Kalangi","09_C_75_44","NLR_C_75_SHAR",9,"Nellore",45,"Sullurupeta ",9133450380118,38,"Atakani Tippa"
407,"09_C_75_44","NLR_C_75_SHAR","Koridi",2254,0,,,0,2254,,198.5,2254,0,,,,,,"Penna",,"Minor drainage between Swarnamukhi and Kalangi","09_C_75_44","NLR_C_75_SHAR",9,"Nellore",45,"Sullurupeta ",9133450390118,39,"Koridi"
408,"09_C_75_44","NLR_C_75_SHAR","Damaraya",1150,0,,,0,1150,,195.3,1150,0,,,,,,"Penna",,"Minor drainage between Swarnamukhi and Kalangi","09_C_75_44","NLR_C_75_SHAR",9,"Nellore",45,"Sullurupeta ",9133450400119,40,"Damaraya"
409,"09_C_75_44","NLR_C_75_SHAR","Kadapatra",2569,0,,,0,2569,,364.8,2569,0,,,,,,"Penna",,"Minor drainage between Swarnamukhi and Kalangi","09_C_75_44","NLR_C_75_SHAR",9,"Nellore",45,"Sullurupeta ",9133450410120,41,"Kadapatra"
410,"09_C_75_44","NLR_C_75_SHAR","Pantrangam",572,0,,,0,572,,55,572,0,,,,,,"Penna",,"Minor drainage between Swarnamukhi and Kalangi","09_C_75_44","NLR_C_75_SHAR",9,"Nellore",45,"Sullurupeta ",9133450420120,42,"Pantrangam"
411,"09_C_75_44","NLR_C_75_SHAR","Shar Project",2106,0,,,0,2106,,0,2106,0,,,,,,"Penna",,"Minor drainage between Swarnamukhi and Kalangi","09_C_75_44","NLR_C_75_SHAR",9,"Nellore",45,"Sullurupeta ",9133450430100,43,"Shar Project"
412,"09_C_75_44","NLR_C_75_SHAR","Pulicat lake",610,0,,,0,0,,,,610,,,610,,,"Penna",,"Minor drainage between Swarnamukhi and Kalangi","09_C_75_44","NLR_C_75_SHAR",9,"Nellore",46,"Tada",,0,"Pulicat lake"
414,"09_C_73_21","NLR_C_73_DEGAPUDI","Nernur",2178,0,,,,2178,0,524,2178,0.01,,,0.01,,,"Penna",,"Upputeru","09_C_73_21","NLR_C_73_DEGAPUDI",9,"Nellore",20,"Chejarla ",9129200130118,13,"Nernur"
415,"09_C_73_21","NLR_C_73_DEGAPUDI","Thanamcherla",838,0,,,,838,,,838,0,,,0,,,"Penna",,"Upputeru","09_C_73_21","NLR_C_73_DEGAPUDI",9,"Nellore",23,"Rapur ",9129230120107,12,"Thanamcherla"
416,"09_C_73_21","NLR_C_73_DEGAPUDI","Thokapalem",270,0,,,,270,,,270,0,,,0,,,"Penna",,"Upputeru","09_C_73_21","NLR_C_73_DEGAPUDI",9,"Nellore",23,"Rapur ",9129230130108,13,"Thokapalem"
417,"09_C_73_21","NLR_C_73_DEGAPUDI","Kambhalapalle",2326,0,,,,2326,,,2326,0,,,0,,,"Penna",,"Upputeru","09_C_73_21","NLR_C_73_DEGAPUDI",9,"Nellore",23,"Rapur ",9129230140108,14,"Kambhalapalle"
418,"09_C_73_21","NLR_C_73_DEGAPUDI","Adurupalle",431,0,,,,431,,,431,0,,,0,,,"Penna",,"Upputeru","09_C_73_21","NLR_C_73_DEGAPUDI",9,"Nellore",23,"Rapur ",9129230150110,15,"Adurupalle"
419,"09_C_73_21","NLR_C_73_DEGAPUDI","Sanayapalem",315,0,,,,315,,,315,0,,,0,,,"Penna",,"Upputeru","09_C_73_21","NLR_C_73_DEGAPUDI",9,"Nellore",23,"Rapur ",9129230160111,16,"Sanayapalem"
420,"09_C_73_21","NLR_C_73_DEGAPUDI","Thatipalle",301,0,,,,301,,,301,0,,,0,,,"Penna",,"Upputeru","09_C_73_21","NLR_C_73_DEGAPUDI",9,"Nellore",23,"Rapur ",9129230170111,17,"Thatipalle"
421,"09_C_73_21","NLR_C_73_DEGAPUDI","Nayanipalle",126,0,,,,126,,,126,0,,,0,,,"Penna",,"Upputeru","09_C_73_21","NLR_C_73_DEGAPUDI",9,"Nellore",23,"Rapur ",9129230180112,18,"Nayanipalle"
422,"09_C_73_21","NLR_C_73_DEGAPUDI","Sankurathiripalle",408,0,,,,408,,,408,0,,,0,,,"Penna",,"Upputeru","09_C_73_21","NLR_C_73_DEGAPUDI",9,"Nellore",23,"Rapur ",9129230190113,19,"Sankurathiripalle"
423,"09_C_73_21","NLR_C_73_DEGAPUDI","Vepinapi Akkamambapuram",119,0,,,,119,,,119,0,,,0,,,"Penna",,"Upputeru","09_C_73_21","NLR_C_73_DEGAPUDI",9,"Nellore",23,"Rapur ",9129230200114,20,"Vepinapi Akkamambapuram"
424,"09_C_73_21","NLR_C_73_DEGAPUDI","Tumaya",616,0,,,,616,,,616,0,,,0,,,"Penna",,"Upputeru","09_C_73_21","NLR_C_73_DEGAPUDI",9,"Nellore",23,"Rapur ",9129230210115,21,"Tumaya"
425,"09_C_73_21","NLR_C_73_DEGAPUDI","Gilakapadu",2730,0,,,,2730,,,2730,0,,,0,,,"Penna",,"Upputeru","09_C_73_21","NLR_C_73_DEGAPUDI",9,"Nellore",23,"Rapur ",9129230230116,23,"Gilakapadu"
426,"09_C_73_21","NLR_C_73_DEGAPUDI","Gandurupalli",77,0,,,,77,0,,77,0,,,0,,,"Penna",,"Upputeru","09_C_73_21","NLR_C_73_DEGAPUDI",9,"Nellore",23,"Rapur ",9129230240116,24,"Gandurupalli"
427,"09_C_73_21","NLR_C_73_DEGAPUDI","Chuttupalem",355,0,,,,355,,,355,0,,,0,,,"Penna",,"Upputeru","09_C_73_21","NLR_C_73_DEGAPUDI",9,"Nellore",23,"Rapur ",9129230250112,25,"Chuttupalem"
428,"09_C_73_21","NLR_C_73_DEGAPUDI","M.Venkatapuram",189,0,,,,189,,,189,0,,,0,,,"Penna",,"Upputeru","09_C_73_21","NLR_C_73_DEGAPUDI",9,"Nellore",23,"Rapur ",9129230260112,26,"M.Venkatapuram"
429,"09_C_73_21","NLR_C_73_DEGAPUDI","Gonu narasayapalem",185,0,,,,185,,,185,0,,,0,,,"Penna",,"Upputeru","09_C_73_21","NLR_C_73_DEGAPUDI",9,"Nellore",23,"Rapur ",9129230270114,27,"Gonu narasayapalem"
430,"09_C_73_21","NLR_C_73_DEGAPUDI","Veerayapalem",213,0,,,,213,,,213,0,,,0,,,"Penna",,"Upputeru","09_C_73_21","NLR_C_73_DEGAPUDI",9,"Nellore",23,"Rapur ",9129230280117,28,"Veerayapalem"
431,"09_C_73_21","NLR_C_73_DEGAPUDI","Podalakur",3668,0,,,,3618,50,868,3668,0,,,0,,,"Penna",,"Upputeru","09_C_73_21","NLR_C_73_DEGAPUDI",9,"Nellore",24,"Podalakur ",9129240210121,21,"Podalakur"
432,"09_C_73_21","NLR_C_73_DEGAPUDI","Guravayapalem",352,0,,,,352,,76,352,0,,,0,,,"Penna",,"Upputeru","09_C_73_21","NLR_C_73_DEGAPUDI",9,"Nellore",24,"Podalakur ",9129240220122,22,"Guravayapalem"
433,"09_C_73_21","NLR_C_73_DEGAPUDI","Mogalluru",1145,0,,,,1145,,405,1145,0,,,0,,,"Penna",,"Upputeru","09_C_73_21","NLR_C_73_DEGAPUDI",9,"Nellore",24,"Podalakur ",9129240230122,23,"Mogalluru"
434,"09_C_73_21","NLR_C_73_DEGAPUDI","Ankupalle",662,0,,,,662,,166,662,0,,,0,,,"Penna",,"Upputeru","09_C_73_21","NLR_C_73_DEGAPUDI",9,"Nellore",24,"Podalakur ",9129240240114,24,"Ankupalle"
435,"09_C_73_21","NLR_C_73_DEGAPUDI","Pulikallu",1697,0,,,,1697,,29,1697,0,,,0,,,"Penna",,"Upputeru","09_C_73_21","NLR_C_73_DEGAPUDI",9,"Nellore",24,"Podalakur ",9129240250123,25,"Pulikallu"
436,"09_C_73_21","NLR_C_73_DEGAPUDI","Vavintparti",1091,0,,,,1091,,190,1091,0,,,0,,,"Penna",,"Upputeru","09_C_73_21","NLR_C_73_DEGAPUDI",9,"Nellore",24,"Podalakur ",9129240260124,26,"Vavintparti"
437,"09_C_73_21","NLR_C_73_DEGAPUDI","Utchapalli",320,0,,,,320,,0,320,0,,,0,,,"Penna",,"Upputeru","09_C_73_21","NLR_C_73_DEGAPUDI",9,"Nellore",24,"Podalakur ",9129240270124,27,"Utchapalli"
438,"09_C_73_21","NLR_C_73_DEGAPUDI","Duggunta Rajupalem",117,0,,,,117,,,117,0,,,0,,,"Penna",,"Upputeru","09_C_73_21","NLR_C_73_DEGAPUDI",9,"Nellore",24,"Podalakur",9129240280125,28,"Duggunta Rajupalem"
439,"09_C_73_21","NLR_C_73_DEGAPUDI","Inukurthy",1409,0,,,,1409,,168,1409,0,,,0,,,"Penna",,"Upputeru","09_C_73_21","NLR_C_73_DEGAPUDI",9,"Nellore",24,"Podalakur ",9129240290126,29,"Inukurthy"
440,"09_C_73_21","NLR_C_73_DEGAPUDI","Marripalle Gopasamudram",405,0,,,,405,,0,405,0,,,0,,,"Penna",,"Upputeru","09_C_73_21","NLR_C_73_DEGAPUDI",9,"Nellore",24,"Podalakur ",9129240300127,30,"Marripalle Gopasamudram"
441,"09_C_73_21","NLR_C_73_DEGAPUDI","Degapudi",1061,0,,,,1061,,69,1061,0,,,0,,,"Penna",,"Upputeru","09_C_73_21","NLR_C_73_DEGAPUDI",9,"Nellore",24,"Podalakur",9129240330130,33,"Degapudi"
442,"09_C_73_21","NLR_C_73_DEGAPUDI","Degapudirajupalem",55,0,,,,55,,0,55,0,,,0,,,"Penna",,"Upputeru","09_C_73_21","NLR_C_73_DEGAPUDI",9,"Nellore",24,"Podalakur ",9129240340130,34,"Degapudirajupalem"
443,"09_C_73_21","NLR_C_73_DEGAPUDI","Duggunta",1520,0,,,,1520,,466,1520,0,,,0,,,"Penna",,"Upputeru","09_C_73_21","NLR_C_73_DEGAPUDI",9,"Nellore",24,"Podalakur",9129240350125,35,"Duggunta"
444,"09_C_73_21","NLR_C_73_DEGAPUDI","Utlapalem",522,0,,,,522,,0,522,0,,,0,,,"Penna",,"Upputeru","09_C_73_21","NLR_C_73_DEGAPUDI",9,"Nellore",24,"Podalakur",9129240360125,36,"Utlapalem"
445,"09_C_73_21","NLR_C_73_DEGAPUDI","Munagapadu",417,0,,,,417,,,417,0,,,0,,,"Penna",,"Upputeru","09_C_73_21","NLR_C_73_DEGAPUDI",9,"Nellore",33,"Sydapuram",9129330010101,1,"Munagapadu"
446,"09_C_73_21","NLR_C_73_DEGAPUDI","Perumallapadu",3700,0,,,,3520,180,,3700,0,,,0,,,"Penna",,"Upputeru","09_C_73_21","NLR_C_73_DEGAPUDI",9,"Nellore",33,"Sydapuram",9129330020102,2,"Perumallapadu"
447,"09_C_73_21","NLR_C_73_DEGAPUDI","Malichedu",305,0,,,,305,,,305,0,,,0,,,"Penna",,"Upputeru","09_C_73_21","NLR_C_73_DEGAPUDI",9,"Nellore",33,"Sydapuram",9129330030104,3,"Malichedu"
448,"09_C_73_21","NLR_C_73_DEGAPUDI","Kalichedu",1040,0,,,,1040,,,1040,0,,,0,,,"Penna",,"Upputeru","09_C_73_21","NLR_C_73_DEGAPUDI",9,"Nellore",33,"Sydapuram",9129330040105,4,"Kalichedu"
449,"09_C_73_21","NLR_C_73_DEGAPUDI","Devaravemuru",1031,1031,,0,1031,0,,,,0,,,0,,,"Penna",,"Upputeru","09_C_73_21","NLR_C_73_DEGAPUDI",9,"Nellore",33,"Sydapuram ",9129330050106,5,"Devaravemuru"
450,"09_C_73_21","NLR_C_73_DEGAPUDI","Turimerla",1576,0,,,,1576,,,1576,0,,,0,,,"Penna",,"Upputeru","09_C_73_21","NLR_C_73_DEGAPUDI",9,"Nellore",33,"Sydapuram",9129330060107,6,"Turimerla"
451,"09_C_73_21","NLR_C_73_DEGAPUDI","Orupalle",438,0,,,,438,,,438,0,,,0,,,"Penna",,"Upputeru","09_C_73_21","NLR_C_73_DEGAPUDI",9,"Nellore",33,"Sydapuram",9129330070103,7,"Orupalle"
452,"09_C_73_21","NLR_C_73_DEGAPUDI","Tocham",438,0,,,,413,25,,438,0,,,0,,,"Penna",,"Upputeru","09_C_73_21","NLR_C_73_DEGAPUDI",9,"Nellore",33,"Sydapuram",9129330080101,8,"Tocham"
453,"09_C_73_21","NLR_C_73_DEGAPUDI","Krishnareddipalle",369,0,,,,369,,,369,0,,,0,,,"Penna",,"Upputeru","09_C_73_21","NLR_C_73_DEGAPUDI",9,"Nellore",33,"Sydapuram",9129330090108,9,"Krishnareddipalle"
454,"09_C_73_21","NLR_C_73_DEGAPUDI","Timmanaramapuram",260,0,,,,260,,,260,0,,,0,,,"Penna",,"Upputeru","09_C_73_21","NLR_C_73_DEGAPUDI",9,"Nellore",33,"Sydapuram",9129330100108,10,"Timmanaramapuram"
455,"09_C_73_21","NLR_C_73_DEGAPUDI","Komatigunta rajupalem",286,0,,,,286,,,286,0,,,0,,,"Penna",,"Upputeru","09_C_73_21","NLR_C_73_DEGAPUDI",9,"Nellore",33,"Sydapuram",9129330110109,11,"Komatigunta rajupalem"
456,"09_C_73_21","NLR_C_73_DEGAPUDI","Gulimcherla",287,0,,,,287,,,287,0,,,0,,,"Penna",,"Upputeru","09_C_73_21","NLR_C_73_DEGAPUDI",9,"Nellore",33,"Sydapuram",9129330120110,12,"Gulimcherla"
457,"09_C_73_21","NLR_C_73_DEGAPUDI","Chaganam",745,0,,,,745,,,745,0,,,0,,,"Penna",,"Upputeru","09_C_73_21","NLR_C_73_DEGAPUDI",9,"Nellore",33,"Sydapuram",9129330130111,13,"Chaganam"
458,"09_C_73_21","NLR_C_73_DEGAPUDI","Jaflapuram",234,0,,,,234,,,234,0,,,0,,,"Penna",,"Upputeru","09_C_73_21","NLR_C_73_DEGAPUDI",9,"Nellore",33,"Sydapuram",9129330140113,14,"Jaflapuram"
459,"09_C_73_21","NLR_C_73_DEGAPUDI","Jogipalle",238,0,,,,238,,,238,0,,,0,,,"Penna",,"Upputeru","09_C_73_21","NLR_C_73_DEGAPUDI",9,"Nellore",33,"Sydapuram",9129330150113,15,"Jogipalle"
460,"09_C_73_21","NLR_C_73_DEGAPUDI","Utukur",440,0,,,,440,,,440,0,,,0,,,"Penna",,"Upputeru","09_C_73_21","NLR_C_73_DEGAPUDI",9,"Nellore",33,"Sydapuram",9129330160114,16,"Utukur"
461,"09_C_73_21","NLR_C_73_DEGAPUDI","Pokkandala",1216,0,,,,1216,,,1216,0,,,0,,,"Penna",,"Upputeru","09_C_73_21","NLR_C_73_DEGAPUDI",9,"Nellore",33,"Sydapuram",9129330170115,17,"Pokkandala"
462,"09_C_73_21","NLR_C_73_DEGAPUDI","Griddalur",3447,0,,,,3447,,,3447,0,,,0,,,"Penna",,"Upputeru","09_C_73_21","NLR_C_73_DEGAPUDI",9,"Nellore",33,"Sydapuram",9129330180116,18,"Griddalur"
464,"09_C_73_22","NLR_C_73_KASUMUR","Chatagotla",309,0,,,,309,,28,309,0.01,,,0.01,,,"Penna",,"Upputeru","09_C_73_22","NLR_C_73_KASUMUR",9,"Nellore",24,"Podalakur ",9129240200120,20,"Chatagotla"
465,"09_C_73_22","NLR_C_73_KASUMUR","Parlapalle",591,0,,,,591,,0,591,0,,,0,,,"Penna",,"Upputeru","09_C_73_22","NLR_C_73_KASUMUR",9,"Nellore",24,"Podalakur ",9129240310128,31,"Parlapalle"
466,"09_C_73_22","NLR_C_73_KASUMUR","Biradavolu",2901,0,,,,2901,,1125,2901,0,,,0,,,"Penna",,"Upputeru","09_C_73_22","NLR_C_73_KASUMUR",9,"Nellore",24,"Podalakur ",9129240320129,32,"Biradavolu"
467,"09_C_73_22","NLR_C_73_KASUMUR","Mattempadu",619,0,,,,619,,,619,0,,,0,,,"Penna",,"Upputeru","09_C_73_22","NLR_C_73_KASUMUR",9,"Nellore",25,"Nellore rural ",9129250260122,26,"Mattempadu"
468,"09_C_73_22","NLR_C_73_KASUMUR","Amancherla",1868,0,,,,1828,40,395,1868,0,,,0,,,"Penna",,"Upputeru","09_C_73_22","NLR_C_73_KASUMUR",9,"Nellore",25,"Nellore rural ",9129250270122,27,"Amancherla"
469,"09_C_73_22","NLR_C_73_KASUMUR","Dontali",1298,0,,,,1298,,351.5,1298,0,,,0,,,"Penna",,"Upputeru","09_C_73_22","NLR_C_73_KASUMUR",9,"Nellore",25,"Nellore rural",9129250280125,28,"Dontali"
470,"09_C_73_22","NLR_C_73_KASUMUR","Palicherlapadu",804,0,,,,804,,583,804,0,,,0,,,"Penna",,"Upputeru","09_C_73_22","NLR_C_73_KASUMUR",9,"Nellore",30,"Venkatachalam ",9129300010101,1,"Palicherlapadu"
471,"09_C_73_22","NLR_C_73_KASUMUR","Kuricherlapadu",1077,1077,,130,1077,0,,,,0,,,0,,,"Penna",,"Upputeru","09_C_73_22","NLR_C_73_KASUMUR",9,"Nellore",30,"Venkatachalam ",9129300020102,2,"Kuricherlapadu"
472,"09_C_73_22","NLR_C_73_KASUMUR","Kasumuru",3641,3641,,1092,3641,0,,,,0,,,0,,,"Penna",,"Upputeru","09_C_73_22","NLR_C_73_KASUMUR",9,"Nellore",30,"Venkatachalam ",9129300030103,3,"Kasumuru"
473,"09_C_73_22","NLR_C_73_KASUMUR","Kandalapadu",440,440,,0,440,0,,,,0,,,0,,,"Penna",,"Upputeru","09_C_73_22","NLR_C_73_KASUMUR",9,"Nellore",30,"Venkatachalam",9129300040104,4,"Kandalapadu"
474,"09_C_73_22","NLR_C_73_KASUMUR","Kanupuru bit I",2485,2485,,791,2485,0,,,,0,,,0,,,"Penna",,"Upputeru","09_C_73_22","NLR_C_73_KASUMUR",9,"Nellore",30,"Venkatachalam",9129300110110,11,"Kanupuru bit I"
475,"09_C_73_22","NLR_C_73_KASUMUR","Kanupuru bit II",1510,1510,,130,1510,0,,,,0,,,0,,,"Penna",,"Upputeru","09_C_73_22","NLR_C_73_KASUMUR",9,"Nellore",30,"Venkatachalam ",9129300120112,12,"Kanupuru bit II"
476,"09_C_73_22","NLR_C_73_KASUMUR","Idimepalli",1444,1444,,56,1444,0,,,,0,,,0,,,"Penna",,"Upputeru","09_C_73_22","NLR_C_73_KASUMUR",9,"Nellore",30,"Venkatachalam ",9129300130113,13,"Idimepalli"
477,"09_C_73_22","NLR_C_73_KASUMUR","Survepalli bit-II",3110,3110,,1189,3110,0,,,,0,,,0,,,"Penna",,"Upputeru","09_C_73_22","NLR_C_73_KASUMUR",9,"Nellore",30,"Venkatachalam ",9129300140114,14,"Survepalli bit-II"
478,"09_C_73_22","NLR_C_73_KASUMUR","Edagali",1840,1840,,416,1840,0,,,,0,,,0,,,"Penna",,"Upputeru","09_C_73_22","NLR_C_73_KASUMUR",9,"Nellore",30,"Venkatachalam ",9129300200125,20,"Edagali"
479,"09_C_73_22","NLR_C_73_KASUMUR","Vadlapudi",2953,2953,,,2953,0,,,,0,,,0,,,"Penna",,"Upputeru","09_C_73_22","NLR_C_73_KASUMUR",9,"Nellore",31,"Manubolu ",9129310010101,1,"Vadlapudi"
480,"09_C_73_22","NLR_C_73_KASUMUR","Akkampeta",964,958,6,0,964,0,,,,0,,,0,,,"Penna",,"Upputeru","09_C_73_22","NLR_C_73_KASUMUR",9,"Nellore",31,"Manubolu ",9129310020103,2,"Akkampeta"
481,"09_C_73_22","NLR_C_73_KASUMUR","Cherukumudi",2029,2029,,434,2029,0,,,,0,,,0,,,"Penna",,"Upputeru","09_C_73_22","NLR_C_73_KASUMUR",9,"Nellore",31,"Manubolu ",9129310030104,3,"Cherukumudi"
482,"09_C_73_22","NLR_C_73_KASUMUR","Muddumudi",293,293,,,293,0,,,,0,,,0,,,"Penna",,"Upputeru","09_C_73_22","NLR_C_73_KASUMUR",9,"Nellore",31,"Manubolu ",9129310040104,4,"Muddumudi"
483,"09_C_73_22","NLR_C_73_KASUMUR","Anupallipadu",200,0,,,,200,,,200,0,,,0,,,"Penna",,"Upputeru","09_C_73_22","NLR_C_73_KASUMUR",9,"Nellore",31,"Manubolu ",9129310050106,5,"Anupallipadu"
484,"09_C_73_22","NLR_C_73_KASUMUR","Gurivendapudi",970,0,,,,970,,,970,0,,,0,,,"Penna",,"Upputeru","09_C_73_22","NLR_C_73_KASUMUR",9,"Nellore",31,"Manubolu ",9129310060106,6,"Gurivendapudi"
485,"09_C_73_22","NLR_C_73_KASUMUR","Bandepalle",1652,1652,,,1652,0,,,,0,,,0,,,"Penna",,"Upputeru","09_C_73_22","NLR_C_73_KASUMUR",9,"Nellore",31,"Manubolu ",9129310070107,7,"Bandepalle"
486,"09_C_73_22","NLR_C_73_KASUMUR","Parlapadu",213,213,,,213,0,,,,0,,,0,,,"Penna",,"Upputeru","09_C_73_22","NLR_C_73_KASUMUR",9,"Nellore",31,"Manubolu ",9129310080109,8,"Parlapadu"
487,"09_C_73_22","NLR_C_73_KASUMUR","Kuditipalle",198,198,,,198,0,,,,0,,,0,,,"Penna",,"Upputeru","09_C_73_22","NLR_C_73_KASUMUR",9,"Nellore",31,"Manubolu ",9129310100108,10,"Kuditipalle"
488,"09_C_73_22","NLR_C_73_KASUMUR","Kagitalapur",1710,0,,,,1710,,,1710,0,,,0,,,"Penna",,"Upputeru","09_C_73_22","NLR_C_73_KASUMUR",9,"Nellore",31,"Manubolu ",9129310110110,11,"Kagitalapur"
489,"09_C_73_22","NLR_C_73_KASUMUR","Manubolu",2326,2326,,,2326,0,,,,0,,,0,,,"Penna",,"Upputeru","09_C_73_22","NLR_C_73_KASUMUR",9,"Nellore",31,"Manubolu ",9129310120111,12,"Manubolu"
490,"09_C_73_22","NLR_C_73_KASUMUR","Piduru",1758,0,,,,1758,,,1758,0,,,0,,,"Penna",,"Upputeru","09_C_73_22","NLR_C_73_KASUMUR",9,"Nellore",31,"Manubolu ",9129310130113,13,"Piduru"
491,"09_C_73_22","NLR_C_73_KASUMUR","Kolanukuduru",2291,0,,,,2291,,,2291,0,,,0,,,"Penna",,"Upputeru","09_C_73_22","NLR_C_73_KASUMUR",9,"Nellore",31,"Manubolu ",9129310140115,14,"Kolanukuduru"
492,"09_C_73_22","NLR_C_73_KASUMUR","Pidurupalem",1011,0,,,,1011,,,1011,0,,,0,,,"Penna",,"Upputeru","09_C_73_22","NLR_C_73_KASUMUR",9,"Nellore",31,"Manubolu ",9129310150116,15,"Pidurupalem"
493,"09_C_73_22","NLR_C_73_KASUMUR","Venkannapalem",1030,0,,,,1030,,,1030,0,,,0,,,"Penna",,"Upputeru","09_C_73_22","NLR_C_73_KASUMUR",9,"Nellore",31,"Manubolu ",9129310160117,16,"Venkannapalem"
494,"09_C_73_22","NLR_C_73_KASUMUR","Baddevolu",1210,0,,,,1210,,,1210,0,,,0,,,"Penna",,"Upputeru","09_C_73_22","NLR_C_73_KASUMUR",9,"Nellore",31,"Manubolu ",9129310170118,17,"Baddevolu"
495,"09_C_73_22","NLR_C_73_KASUMUR","Kattuvapalle",804,0,,,,804,,,804,0,,,0,,,"Penna",,"Upputeru","09_C_73_22","NLR_C_73_KASUMUR",9,"Nellore",31,"Manubolu ",9129310180119,18,"Kattuvapalle"
497,"09_C_73_23","NLR_C_73_MUTTUKUR","Vaviletipadu",506,506,,,506,0,,,,0,,,0,,,"Penna",,"Upputeru","09_C_73_23","NLR_C_73_MUTTUKUR",9,"Nellore",25,"Nellore rural",9129250140119,14,"Vaviletipadu"
498,"09_C_73_23","NLR_C_73_MUTTUKUR","Gundlapalem",581,581,,,581,0,,,,0,,,,,,"Penna",,"Upputeru","09_C_73_23","NLR_C_73_MUTTUKUR",9,"Nellore",25,"Nellore rural",9129250150120,15,"Gundlapalem"
499,"09_C_73_23","NLR_C_73_MUTTUKUR","Kallurupalli",572,572,,0,572,0,,,,0,,,,,,"Penna",,"Upputeru","09_C_73_23","NLR_C_73_MUTTUKUR",9,"Nellore",25,"Nellore rural",9129250300127,30,"Kallurupalli"
500,"09_C_73_23","NLR_C_73_MUTTUKUR","Kanupartipadu",1537,1537,,0,1537,0,,,,0,,,,,,"Penna",,"Upputeru","09_C_73_23","NLR_C_73_MUTTUKUR",9,"Nellore",25,"Nellore rural",9129250310138,31,"Kanupartipadu"
501,"09_C_73_23","NLR_C_73_MUTTUKUR","Kakupalli-1",892,892,,0,892,0,,,,0,,,,,,"Penna",,"Upputeru","09_C_73_23","NLR_C_73_MUTTUKUR",9,"Nellore",25,"Nellore rural",9129250320129,32,"Kakupalli-1"
