Sr.no,,,Village name,T.Area (ha),Watershed command area ,,,,Watershed Non command Area,,,,Watershed poor quality Area,,,,,,,,,,,,,,,,,
,Water shed code,Watershed name,,,Recghare,Hilly,Forest,Total,Recghare,Hilly,Forest,Total,Recghare,Hilly,Forest,Total,Water shed code,Watershed name,DIS code,district,mandal code,mandal,janmaboomi code,village code,,,,,,
1306,10-C-81-65,Ctr-pa-Peddapanjani,Peddapanjani,1448,,,,,926,522,0,1448,,,,,,,Palar,Peddapanjanivanka,Peddapanjani,10-C-81-65,Ctr-pa-Peddapanjani,10,Chittoor,60,Peddapanjani,,,Peddapanjani
1307,10-C-81-65,Ctr-pa-Peddapanjani,Karasanapalli,2100,,,,,1771,329,0,2100,,,,,,,Palar,Peddapanjanivanka,Peddapanjani,10-C-81-65,Ctr-pa-Peddapanjani,10,Chittoor,60,Peddapanjani,,,Karasanapalli
1308,10-C-81-65,Ctr-pa-Peddapanjani,Battamdoddi,2201,,,,,1833,368,0,2201,,,,,,,Palar,Peddapanjanivanka,Peddapanjani,10-C-81-65,Ctr-pa-Peddapanjani,10,Chittoor,60,Peddapanjani,,,Battamdoddi
1309,10-C-81-65,Ctr-pa-Peddapanjani,Muthukuru,3130,,,,,2972,158,1118,3130,,,,,,,Palar,Peddapanjanivanka,Peddapanjani,10-C-81-65,Ctr-pa-Peddapanjani,10,Chittoor,60,Peddapanjani,,,Muthukuru
1310,10-C-81-65,Ctr-pa-Peddapanjani,Chalamangalam,1010,,,,,770,240,0,1010,,,,,,,Palar,Peddapanjanivanka,Peddapanjani,10-C-81-65,Ctr-pa-Peddapanjani,10,Chittoor,60,Peddapanjani,,,Chalamangalam
1311,10-C-81-65,Ctr-pa-Peddapanjani,Bommarajupalli,2171,,,,,1797,374,971,2171,,,,,,,Palar,Peddapanjanivanka,Peddapanjani,10-C-81-65,Ctr-pa-Peddapanjani,10,Chittoor,60,Peddapanjani,,,Bommarajupalli
1312,10-C-81-65,Ctr-pa-Peddapanjani,Mudarampalli,230,,,,,224,6,0,230,,,,,,,Palar,Peddapanjanivanka,Peddapanjani,10-C-81-65,Ctr-pa-Peddapanjani,10,Chittoor,60,Peddapanjani,,,Mudarampalli
1313,10-C-81-65,Ctr-pa-Peddapanjani,Nidigunta,428,,,,,414,14,0,428,,,,,,,Palar,Peddapanjanivanka,Peddapanjani,10-C-81-65,Ctr-pa-Peddapanjani,10,Chittoor,60,Peddapanjani,,,Nidigunta
1314,10-C-81-65,Ctr-pa-Peddapanjani,Chamaneru,432,,,,,431,1,0,432,,,,,,,Palar,Peddapanjanivanka,Peddapanjani,10-C-81-65,Ctr-pa-Peddapanjani,10,Chittoor,60,Peddapanjani,,,Chamaneru
1315,10-C-81-65,Ctr-pa-Peddapanjani,Appinepalli,611,,,,,606,5,0,611,,,,,,,Palar,Peddapanjanivanka,Peddapanjani,10-C-81-65,Ctr-pa-Peddapanjani,10,Chittoor,60,Peddapanjani,,,Appinepalli
1316,10-C-81-65,Ctr-pa-Peddapanjani,Pedda Velagathur,1026,,,,,794,232,0,1026,,,,,,,Palar,Peddapanjanivanka,Peddapanjani,10-C-81-65,Ctr-pa-Peddapanjani,10,Chittoor,60,Peddapanjani,,,Pedda Velagathur
1317,10-C-81-65,Ctr-pa-Peddapanjani,Sankararayalapeta,269,,,,,255,14,0,269,,,,,,,Palar,Peddapanjanivanka,Peddapanjani,10-C-81-65,Ctr-pa-Peddapanjani,10,Chittoor,60,Peddapanjani,,,Sankararayalapeta
1318,10-C-81-65,Ctr-pa-Peddapanjani,Shivadi,211,,,,,206,5,0,211,,,,,,,Palar,Peddapanjanivanka,Peddapanjani,10-C-81-65,Ctr-pa-Peddapanjani,10,Chittoor,60,Peddapanjani,,,Shivadi
1319,10-C-81-65,Ctr-pa-Peddapanjani,Dandapalli,1737,,,,,1737,0,0,1737,,,,,,,Palar,Peddapanjanivanka,Peddapanjani,10-C-81-65,Ctr-pa-Peddapanjani,10,Chittoor,59,Gangavaram,,,Dandapalli
1320,10-C-81-65,Ctr-pa-Peddapanjani,Kalagatur,819,,,,,819,0,0,819,,,,,,,Palar,Peddapanjanivanka,Peddapanjani,10-C-81-65,Ctr-pa-Peddapanjani,10,Chittoor,59,Gangavaram,,,Kalagatur
1321,10-C-81-65,Ctr-pa-Peddapanjani,Keelapalle,1362,,,,,1362,0,526,1362,,,,,,,Palar,Peddapanjanivanka,Peddapanjani,10-C-81-65,Ctr-pa-Peddapanjani,10,Chittoor,59,Gangavaram,,,Keelapalle
1322,10-C-81-65,Ctr-pa-Peddapanjani,Gundugallu,1119,,,,,1119,0,0,1119,,,,,,,Palar,Peddapanjanivanka,Peddapanjani,10-C-81-65,Ctr-pa-Peddapanjani,10,Chittoor,59,Gangavaram,,,Gundugallu
1323,10-C-81-65,Ctr-pa-Peddapanjani,Pasuputtur,837,,,,,837,0,0,837,,,,,,,Palar,Peddapanjanivanka,Peddapanjani,10-C-81-65,Ctr-pa-Peddapanjani,10,Chittoor,59,Gangavaram,,,Pasuputtur
1324,10-C-81-65,Ctr-pa-Peddapanjani,Gandrajupalle,1726,,,,,1726,0,0,1726,,,,,,,Palar,Peddapanjanivanka,Peddapanjani,10-C-81-65,Ctr-pa-Peddapanjani,10,Chittoor,59,Gangavaram,,,Gandrajupalle
1325,10-C-81-66,Ctr-pa-Kaundinya p1,Maredupalli,418,,,,,418,0,0,418,,,,,,,Palar,Kaundinya,Baipagaripalle,10-C-81-66,Ctr-pa-Kaundinya p1,10,Chittoor,59,Gangavaram,10141590080109,8,Maredupalli
1326,10-C-81-66,Ctr-pa-Kaundinya p1,Jidimakulapalli,818,,,,,818,0,405,818,,,,,,,Palar,Kaundinya,Baipagaripalle,10-C-81-66,Ctr-pa-Kaundinya p1,10,Chittoor,59,Gangavaram,10141590070108,7,Jidimakulapalli
1327,10-C-81-66,Ctr-pa-Kaundinya p1,Mamadugu,1881,,,,,1881,0,607,1881,,,,,,,Palar,Kaundinya,Baipagaripalle,10-C-81-66,Ctr-pa-Kaundinya p1,10,Chittoor,59,Gangavaram,10141590060106,6,Mamadugu
1328,10-C-81-66,Ctr-pa-Kaundinya p1,Pattikonda,1775,,,,,1775,0,974,1775,,,,,,,Palar,Kaundinya,Baipagaripalle,10-C-81-66,Ctr-pa-Kaundinya p1,10,Chittoor,59,Gangavaram,10141590050105,5,Pattikonda
1329,10-C-81-66,Ctr-pa-Kaundinya p1,Samudrapalli,799,,,,,799,0,275,799,,,,,,,Palar,Kaundinya,Baipagaripalle,10-C-81-66,Ctr-pa-Kaundinya p1,10,Chittoor,58,Palamaneru,10141580060105,6,Samudrapalli
1330,10-C-81-66,Ctr-pa-Kaundinya p1,Karidimadugu,2168,,,,,2168,0,1507,2168,,,,,,,Palar,Kaundinya,Baipagaripalle,10-C-81-66,Ctr-pa-Kaundinya p1,10,Chittoor,58,Palamaneru,10141580150109,15,Karidimadugu
1331,10-C-81-66,Ctr-pa-Kaundinya p1,Bayyappagaripalli,5895,,,,,5895,0,4905,5895,,,,,,,Palar,Kaundinya,Baipagaripalle,10-C-81-66,Ctr-pa-Kaundinya p1,10,Chittoor,58,Palamaneru,10141580160110,16,Bayyappagaripalli
1332,10-C-81-66,Ctr-pa-Kaundinya p1,Chethapenta,687,,,,,687,0,524,687,,,,,,,Palar,Kaundinya,Baipagaripalle,10-C-81-66,Ctr-pa-Kaundinya p1,10,Chittoor,58,Palamaneru,10141580170110,17,Chethapenta
1333,10-C-81-66,Ctr-pa-Kaundinya p1,Kurmai,1126,,,,,1126,0,434,1126,,,,,,,Palar,Kaundinya,Baipagaripalle,10-C-81-66,Ctr-pa-Kaundinya p1,10,Chittoor,58,Palamaneru,10141580070106,7,Kurmai
1334,10-C-81-66,Ctr-pa-Kaundinya p1,Jallipeta,386,,,,,386,0,0,386,,,,,,,Palar,Kaundinya,Baipagaripalle,10-C-81-66,Ctr-pa-Kaundinya p1,10,Chittoor,58,Palamaneru,10141580080106,8,Jallipeta
1335,10-C-81-66,Ctr-pa-Kaundinya p1,Morram,1875,,,,,1875,0,707,1875,,,,,,,Palar,Kaundinya,Baipagaripalle,10-C-81-66,Ctr-pa-Kaundinya p1,10,Chittoor,58,Palamaneru,10141580090102,9,Morram
1336,10-C-81-66,Ctr-pa-Kaundinya p1,Ranginayanipalli,46,,,,,46,0,0,46,,,,,,,Palar,Kaundinya,Baipagaripalle,10-C-81-66,Ctr-pa-Kaundinya p1,10,Chittoor,58,Palamaneru,10141580020102,2,Ranginayanipalli
1337,10-C-81-66,Ctr-pa-Kaundinya p1,Kolamasanapalli,2849,,,,,2849,0,966,2849,,,,,,,Palar,Kaundinya,Baipagaripalle,10-C-81-66,Ctr-pa-Kaundinya p1,10,Chittoor,58,Palamaneru,10141580140108,14,Kolamasanapalli
1338,10-C-81-66,Ctr-pa-Kaundinya p1,S.R.Puram,326,,,,,326,0,0,326,,,,,,,Palar,Kaundinya,Baipagaripalle,10-C-81-66,Ctr-pa-Kaundinya p1,10,Chittoor,58,Palamaneru,10141580100108,10,S.R.Puram
1339,10-C-81-66,Ctr-pa-Kaundinya p1,Ayyamreddipalli,5,,,,,5,0,0,5,,,,,,,Palar,Kaundinya,Baipagaripalle,10-C-81-66,Ctr-pa-Kaundinya p1,10,Chittoor,58,Palamaneru,10141580110108,11,Ayyamreddipalli
1340,10-C-81-66,Ctr-pa-Kaundinya p1,Ankemvaripalli,12,,,,,12,0,0,12,,,,,,,Palar,Kaundinya,Baipagaripalle,10-C-81-66,Ctr-pa-Kaundinya p1,10,Chittoor,58,Palamaneru,10141580120100,12,Ankemvaripalli
1341,10-C-81-66,Ctr-pa-Kaundinya p1,Gundlapalli,48,,,,,48,0,0,48,,,,,,,Palar,Kaundinya,Baipagaripalle,10-C-81-66,Ctr-pa-Kaundinya p1,10,Chittoor,58,Palamaneru,10141580130108,13,Gundlapalli
1342,10-C-81-66,Ctr-pa-Kaundinya p1,Belupalli,1209,,,,,1209,0,668,1209,,,,,,,Palar,Kaundinya,Baipagaripalle,10-C-81-66,Ctr-pa-Kaundinya p1,10,Chittoor,61,Baireddypalli,10141610100110,10,Belupalli
1343,10-C-81-66,Ctr-pa-Kaundinya p1,Dharmapuri,257,,,,,257,0,0,257,,,,,,,Palar,Kaundinya,Baipagaripalle,10-C-81-66,Ctr-pa-Kaundinya p1,10,Chittoor,61,Baireddypalli,10141610190119,19,Dharmapuri
1344,10-C-81-66,Ctr-pa-Kaundinya p1,M.N.Reddipalli,91,,,,,91,0,43,91,,,,,,,Palar,Kaundinya,Baipagaripalle,10-C-81-66,Ctr-pa-Kaundinya p1,10,Chittoor,61,Baireddypalli,10141610170119,17,M.N.Reddipalli
1345,10-C-81-66,Ctr-pa-Kaundinya p1,Mulathimmepalli,157,,,,,157,0,74,157,,,,,,,Palar,Kaundinya,Baipagaripalle,10-C-81-66,Ctr-pa-Kaundinya p1,10,Chittoor,61,Baireddypalli,10141610180119,18,Mulathimmepalli
1346,10-C-81-66,Ctr-pa-Kaundinya p1,Erlabanda,131,,,,,131,0,0,131,,,,,,,Palar,Kaundinya,Baipagaripalle,10-C-81-66,Ctr-pa-Kaundinya p1,10,Chittoor,61,Baireddypalli,10141610220121,22,Erlabanda
1347,10-C-81-66,Ctr-pa-Kaundinya p1,Chappidipalli,841,,,,,841,0,395,841,,,,,,,Palar,Kaundinya,Baipagaripalle,10-C-81-66,Ctr-pa-Kaundinya p1,10,Chittoor,61,Baireddypalli,10141610200120,20,Chappidipalli
1348,10-C-81-66,Ctr-pa-Kaundinya p1,Nellipatla,1037,,,,,1037,0,587,1037,,,,,,,Palar,Kaundinya,Baipagaripalle,10-C-81-66,Ctr-pa-Kaundinya p1,10,Chittoor,61,Baireddypalli,10141610230121,23,Nellipatla
1349,10-C-81-67,Ctr-pa-Kaigaleru,Baireddipalle,961,,,,,961,0,78,961,,,,,,,Palar,Kaigaleru,Baireddypalle,10-C-81-67,Ctr-pa-Kaigaleru,10,Chittoor,61,Baireddypalli,10141610130113,13,Baireddipalle
1350,10-C-81-67,Ctr-pa-Kaigaleru,P.C.Gunta,727,,,,,727,0,0,727,,,,,,,Palar,Kaigaleru,Baireddypalle,10-C-81-67,Ctr-pa-Kaigaleru,10,Chittoor,61,Baireddypalli,10141610010101,1,P.C.Gunta
1351,10-C-81-67,Ctr-pa-Kaigaleru,Kammanapalli,674,,,,,674,0,0,674,,,,,,,Palar,Kaigaleru,Baireddypalle,10-C-81-67,Ctr-pa-Kaigaleru,10,Chittoor,61,Baireddypalli,10141610110111,11,Kammanapalli
1352,10-C-81-67,Ctr-pa-Kaigaleru,Settipalli,465,,,,,465,0,0,465,,,,,,,Palar,Kaigaleru,Baireddypalle,10-C-81-67,Ctr-pa-Kaigaleru,10,Chittoor,61,Baireddypalli,10141610090109,9,Settipalli
1353,10-C-81-67,Ctr-pa-Kaigaleru,Lakkanapalli,566,,,,,566,0,367,566,,,,,,,Palar,Kaigaleru,Baireddypalle,10-C-81-67,Ctr-pa-Kaigaleru,10,Chittoor,61,Baireddypalli,10141610080109,8,Lakkanapalli
1354,10-C-81-67,Ctr-pa-Kaigaleru,G.C.Palli,686,,,,,686,0,463,686,,,,,,,Palar,Kaigaleru,Baireddypalle,10-C-81-67,Ctr-pa-Kaigaleru,10,Chittoor,61,Baireddypalli,10141610020102,2,G.C.Palli
1355,10-C-81-67,Ctr-pa-Kaigaleru,Alapalli,807,,,,,807,0,487,807,,,,,,,Palar,Kaigaleru,Baireddypalle,10-C-81-67,Ctr-pa-Kaigaleru,10,Chittoor,61,Baireddypalli,10141610030103,3,Alapalli
1356,10-C-81-67,Ctr-pa-Kaigaleru,Kambampalli,614,,,,,614,0,324,614,,,,,,,Palar,Kaigaleru,Baireddypalle,10-C-81-67,Ctr-pa-Kaigaleru,10,Chittoor,61,Baireddypalli,10141610040104,4,Kambampalli
1357,10-C-81-67,Ctr-pa-Kaigaleru,Thirtam,1699,,,,,1699,0,0,1699,,,,,,,Palar,Kaigaleru,Baireddypalle,10-C-81-67,Ctr-pa-Kaigaleru,10,Chittoor,61,Baireddypalli,10141610050105,5,Thirtam
1358,10-C-81-67,Ctr-pa-Kaigaleru,Kaigal,835,,,,,835,0,405,835,,,,,,,Palar,Kaigaleru,Baireddypalle,10-C-81-67,Ctr-pa-Kaigaleru,10,Chittoor,61,Baireddypalli,10141610060105,6,Kaigal
1359,10-C-81-67,Ctr-pa-Kaigaleru,Ganginayunipalli,480,,,,,480,0,0,480,,,,,,,Palar,Kaigaleru,Baireddypalle,10-C-81-67,Ctr-pa-Kaigaleru,10,Chittoor,61,Baireddypalli,10141610120112,12,Ganginayunipalli
1360,10-C-81-67,Ctr-pa-Kaigaleru,Dontirallapalle,230,,,,,230,0,0,230,,,,,,,Palar,Kaigaleru,Baireddypalle,10-C-81-67,Ctr-pa-Kaigaleru,10,Chittoor,61,Baireddypalli,10141610210121,21,Dontirallapalle
1361,10-C-81-67,Ctr-pa-Kaigaleru,Thothireddypalle,142,,,,,142,0,0,142,,,,,,,Palar,Kaigaleru,Baireddypalle,10-C-81-67,Ctr-pa-Kaigaleru,10,Chittoor,61,Baireddypalli,10141610250121,25,Thothireddypalle
1362,10-C-81-67,Ctr-pa-Kaigaleru,R.K.Dinne,71,,,,,71,0,0,71,,,,,,,Palar,Kaigaleru,Baireddypalle,10-C-81-67,Ctr-pa-Kaigaleru,10,Chittoor,61,Baireddypalli,10141610240121,24,R.K.Dinne
1363,10-C-81-67,Ctr-pa-Kaigaleru,G.T.Palli,1312,,,,,1312,0,1051,1312,,,,,,,Palar,Kaigaleru,Baireddypalle,10-C-81-67,Ctr-pa-Kaigaleru,10,Chittoor,61,Baireddypalli,10141610160117,16,G.T.Palli
1364,10-C-81-67,Ctr-pa-Kaigaleru,K.Natham,225,,,,,225,0,0,225,,,,,,,Palar,Kaigaleru,Baireddypalle,10-C-81-67,Ctr-pa-Kaigaleru,10,Chittoor,61,Baireddypalli,10141610150116,15,K.Natham
1365,10-C-81-67,Ctr-pa-Kaigaleru,P.Natham,820,,,,,820,0,628,820,,,,,,,Palar,Kaigaleru,Baireddypalle,10-C-81-67,Ctr-pa-Kaigaleru,10,Chittoor,61,Baireddypalli,10141610140114,14,P.Natham
1366,10-C-81-67,Ctr-pa-Kaigaleru,Devadoddi,1138,,,,,1138,0,49,1138,,,,,,,Palar,Kaigaleru,Baireddypalle,10-C-81-67,Ctr-pa-Kaigaleru,10,Chittoor,61,Baireddypalli,10141610070108,7,Devadoddi
1367,10-C-81-67,Ctr-pa-Kaigaleru,Krishnampalli,1466,,,,,1466,0,485,1466,,,,,,,Palar,Kaigaleru,Baireddypalle,10-C-81-67,Ctr-pa-Kaigaleru,10,Chittoor,62,V.Kota,10141620020102,2,Krishnampalli
1368,10-C-81-67,Ctr-pa-Kaigaleru,Javunipalli,1228,,,,,1228,0,0,1228,,,,,,,Palar,Kaigaleru,Baireddypalle,10-C-81-67,Ctr-pa-Kaigaleru,10,Chittoor,62,V.Kota,10141620030103,3,Javunipalli
1369,10-C-81-67,Ctr-pa-Kaigaleru,Gonumakulapalli,1313,,,,,1313,0,566,1313,,,,,,,Palar,Kaigaleru,Baireddypalle,10-C-81-67,Ctr-pa-Kaigaleru,10,Chittoor,62,V.Kota,10141620110106,11,Gonumakulapalli
1370,10-C-81-67,Ctr-pa-Kaigaleru,Thotakanuma,1234,,,,,1234,0,301,1234,,,,,,,Palar,Kaigaleru,Baireddypalle,10-C-81-67,Ctr-pa-Kaigaleru,10,Chittoor,62,V.Kota,10141620010101,1,Thotakanuma
1371,10-C-81-68,Ctr-pa-Duggamma eru,V.Kota,748,,,,,748,0,0,748,,,,,,,Palar,Duggamma eru,V Kota,10-C-81-68,Ctr-pa-Duggamma eru,10,Chittoor,62,V.Kota,10142620200104,20,V.Kota
1372,10-C-81-68,Ctr-pa-Duggamma eru,Kumbarlapalli,786,,,,,786,0,0,786,,,,,,,Palar,Duggamma eru,V Kota,10-C-81-68,Ctr-pa-Duggamma eru,10,Chittoor,62,V.Kota,10141620120107,12,Kumbarlapalli
1373,10-C-81-68,Ctr-pa-Duggamma eru,Nernipalli,620,,,,,620,0,0,620,,,,,,,Palar,Duggamma eru,V Kota,10-C-81-68,Ctr-pa-Duggamma eru,10,Chittoor,62,V.Kota,10141620050104,5,Nernipalli
1374,10-C-81-68,Ctr-pa-Duggamma eru,TPGPalli,57,,,,,57,0,0,57,,,,,,,Palar,Duggamma eru,V Kota,10-C-81-68,Ctr-pa-Duggamma eru,10,Chittoor,62,V.Kota,10141620090104,9,TPGPalli
1375,10-C-81-68,Ctr-pa-Duggamma eru,Paipalli,141,,,,,141,0,0,141,,,,,,,Palar,Duggamma eru,V Kota,10-C-81-68,Ctr-pa-Duggamma eru,10,Chittoor,62,V.Kota,10141620060104,6,Paipalli
1376,10-C-81-68,Ctr-pa-Duggamma eru,Bodiguttapalli,473,,,,,473,0,0,473,,,,,,,Palar,Duggamma eru,V Kota,10-C-81-68,Ctr-pa-Duggamma eru,10,Chittoor,62,V.Kota,10141620100105,10,Bodiguttapalli
1377,10-C-81-68,Ctr-pa-Duggamma eru,Peddanapalli,45,,,,,45,0,0,45,,,,,,,Palar,Duggamma eru,V Kota,10-C-81-68,Ctr-pa-Duggamma eru,10,Chittoor,62,V.Kota,10141620040104,4,Peddanapalli
1378,10-C-81-68,Ctr-pa-Duggamma eru,Papepalli,111,,,,,111,0,0,111,,,,,,,Palar,Duggamma eru,V Kota,10-C-81-68,Ctr-pa-Duggamma eru,10,Chittoor,62,V.Kota,10142620190104,19,Papepalli
1379,10-C-81-68,Ctr-pa-Duggamma eru,Hanumapalli,64,,,,,64,0,0,64,,,,,,,Palar,Duggamma eru,V Kota,10-C-81-68,Ctr-pa-Duggamma eru,10,Chittoor,62,V.Kota,10141620080104,8,Hanumapalli
1380,10-C-81-68,Ctr-pa-Duggamma eru,Patrapalli,366,,,,,366,0,0,366,,,,,,,Palar,Duggamma eru,V Kota,10-C-81-68,Ctr-pa-Duggamma eru,10,Chittoor,62,V.Kota,10141620070104,7,Patrapalli
1381,10-C-81-68,Ctr-pa-Duggamma eru,gudipalli,160,,,,,160,0,0,160,,,,,,,Palar,Duggamma eru,V Kota,10-C-81-68,Ctr-pa-Duggamma eru,10,Chittoor,62,V.Kota,10142620180104,18,gudipalli
1382,10-C-81-68,Ctr-pa-Duggamma eru,Bairupalli,826,,,,,826,0,0,826,,,,,,,Palar,Duggamma eru,V Kota,10-C-81-68,Ctr-pa-Duggamma eru,10,Chittoor,62,V.Kota,10142620170111,17,Bairupalli
1383,10-C-81-68,Ctr-pa-Duggamma eru,Pbarnepalli,623,,,,,623,0,0,623,,,,,,,Palar,Duggamma eru,V Kota,10-C-81-68,Ctr-pa-Duggamma eru,10,Chittoor,62,V.Kota,10141620070104,21,Pbarnepalli
1384,10-C-81-68,Ctr-pa-Duggamma eru,Pamuganipalli,903,,,,,903,0,0,903,,,,,,,Palar,Duggamma eru,V Kota,10-C-81-68,Ctr-pa-Duggamma eru,10,Chittoor,62,V.Kota,10142620280614,28,Pamuganipalli
1385,10-C-81-68,Ctr-pa-Duggamma eru,Ogu,562,,,,,562,0,0,562,,,,,,,Palar,Duggamma eru,V Kota,10-C-81-68,Ctr-pa-Duggamma eru,10,Chittoor,62,V.Kota,10142620160110,16,Ogu
1386,10-C-81-68,Ctr-pa-Duggamma eru,Mattiguttapalli,69,,,,,69,0,0,69,,,,,,,Palar,Duggamma eru,V Kota,10-C-81-68,Ctr-pa-Duggamma eru,10,Chittoor,62,V.Kota,10142620150110,15,Mattiguttapalli
1387,10-C-81-68,Ctr-pa-Duggamma eru,Yalakallu,1993,,,,,1993,0,536,1993,,,,,,,Palar,Duggamma eru,V Kota,10-C-81-68,Ctr-pa-Duggamma eru,10,Chittoor,62,V.Kota,10142620130108,13,Yalakallu
1388,10-C-81-68,Ctr-pa-Duggamma eru,M.doddi,2195,,,,,2195,0,1083,2195,,,,,,,Palar,Duggamma eru,V Kota,10-C-81-68,Ctr-pa-Duggamma eru,10,Chittoor,62,V.Kota,10142620140109,14,M.doddi
1389,10-C-81-68,Ctr-pa-Duggamma eru,B.C.Palli,2260,,,,,2260,0,851,2260,,,,,,,Palar,Duggamma eru,V Kota,10-C-81-68,Ctr-pa-Duggamma eru,10,Chittoor,62,V.Kota,10142620340117,34,B.C.Palli
1390,10-C-81-68,Ctr-pa-Duggamma eru,C.M.Palli,443,,,,,443,0,166,443,,,,,,,Palar,Duggamma eru,V Kota,10-C-81-68,Ctr-pa-Duggamma eru,10,Chittoor,62,V.Kota,10142620330116,33,C.M.Palli
1391,10-C-81-68,Ctr-pa-Duggamma eru,K.G.Palli,137,,,,,137,0,0,137,,,,,,,Palar,Duggamma eru,V Kota,10-C-81-68,Ctr-pa-Duggamma eru,10,Chittoor,62,V.Kota,10142620320115,32,K.G.Palli
1392,10-C-81-68,Ctr-pa-Duggamma eru,S.b.Palli,324,,,,,324,0,0,324,,,,,,,Palar,Duggamma eru,V Kota,10-C-81-68,Ctr-pa-Duggamma eru,10,Chittoor,62,V.Kota,10142620310115,31,S.b.Palli
1393,10-C-81-68,Ctr-pa-Duggamma eru,Kothakota,842,,,,,842,0,0,842,,,,,,,Palar,Duggamma eru,V Kota,10-C-81-68,Ctr-pa-Duggamma eru,10,Chittoor,62,V.Kota,1014262030015,30,Kothakota
1394,10-C-81-68,Ctr-pa-Duggamma eru,Jola.v.palli,107,,,,,107,0,0,107,,,,,,,Palar,Duggamma eru,V Kota,10-C-81-68,Ctr-pa-Duggamma eru,10,Chittoor,62,V.Kota,10142620290115,29,Jola.v.palli
1395,10-C-81-68,Ctr-pa-Duggamma eru,Pandyalamadugu,803,,,,,803,0,1,803,,,,,,,Palar,Duggamma eru,V Kota,10-C-81-68,Ctr-pa-Duggamma eru,10,Chittoor,63,Ramakuppam,10142630080107,8,Pandyalamadugu
1396,10-C-81-68,Ctr-pa-Duggamma eru,Gorivimakulapalli,849,,,,,849,0,0,849,,,,,,,Palar,Duggamma eru,V Kota,10-C-81-68,Ctr-pa-Duggamma eru,10,Chittoor,63,Ramakuppam,10142630070106,7,Gorivimakulapalli
1397,10-C-81-69,Ctr-pa-Thotlachruvu vanka,Peddur,790,,,,,750,40,0,790,,,,,,,Palar,Thotlacheruvu vanka,Ramakuppam,10-C-81-69,Ctr-pa-Thotlachruvu vanka,10,Chittoor,63,Ramakuppam,10142630300115,30,Peddur
1398,10-C-81-69,Ctr-pa-Thotlachruvu vanka,Ramakuppam,558,,,,,503,55,0,558,,,,,,,Palar,Thotlacheruvu vanka,Ramakuppam,10-C-81-69,Ctr-pa-Thotlachruvu vanka,10,Chittoor,63,Ramakuppam,10142630130105,13,Ramakuppam
1399,10-C-81-69,Ctr-pa-Thotlachruvu vanka,Kempasamudram,559,,,,,402,157,0,559,,,,,,,Palar,Thotlacheruvu vanka,Ramakuppam,10-C-81-69,Ctr-pa-Thotlachruvu vanka,10,Chittoor,63,Ramakuppam,10142630060105,6,Kempasamudram
1400,10-C-81-69,Ctr-pa-Thotlachruvu vanka,Thimmasamudram,91,,,,,70,21,0,91,,,,,,,Palar,Thotlacheruvu vanka,Ramakuppam,10-C-81-69,Ctr-pa-Thotlachruvu vanka,10,Chittoor,63,Ramakuppam,10142630120105,12,Thimmasamudram
1401,10-C-81-69,Ctr-pa-Thotlachruvu vanka,Chennareddipalli,103,,,,,74,29,0,103,,,,,,,Palar,Thotlacheruvu vanka,Ramakuppam,10-C-81-69,Ctr-pa-Thotlachruvu vanka,10,Chittoor,63,Ramakuppam,10142630170105,17,Chennareddipalli
1402,10-C-81-69,Ctr-pa-Thotlachruvu vanka,Athikuppam,126,,,,,107,19,0,126,,,,,,,Palar,Thotlacheruvu vanka,Ramakuppam,10-C-81-69,Ctr-pa-Thotlachruvu vanka,10,Chittoor,63,Ramakuppam,10142630140109,14,Athikuppam
1403,10-C-81-69,Ctr-pa-Thotlachruvu vanka,Manendram,787,,,,,675,112,0,787,,,,,,,Palar,Thotlacheruvu vanka,Ramakuppam,10-C-81-69,Ctr-pa-Thotlachruvu vanka,10,Chittoor,63,Ramakuppam,10142630160109,16,Manendram
1404,10-C-81-69,Ctr-pa-Thotlachruvu vanka,Muddanapalli,506,,,,,439,67,0,506,,,,,,,Palar,Thotlacheruvu vanka,Ramakuppam,10-C-81-69,Ctr-pa-Thotlachruvu vanka,10,Chittoor,63,Ramakuppam,10142630180111,18,Muddanapalli
1405,10-C-81-69,Ctr-pa-Thotlachruvu vanka,Bandarlapalli,2568,,,,,1657,911,0,2568,,,,,,,Palar,Thotlacheruvu vanka,Ramakuppam,10-C-81-69,Ctr-pa-Thotlachruvu vanka,10,Chittoor,63,Ramakuppam,10142630090108,9,Bandarlapalli
1406,10-C-81-69,Ctr-pa-Thotlachruvu vanka,Giddapalle,60,,,,,46,14,0,60,,,,,,,Palar,Thotlacheruvu vanka,Ramakuppam,10-C-81-69,Ctr-pa-Thotlachruvu vanka,10,Chittoor,63,Ramakuppam,10142630110108,11,Giddapalle
1407,10-C-81-69,Ctr-pa-Thotlachruvu vanka,Pamuboyanapalli,80,,,,,41,39,0,80,,,,,,,Palar,Thotlacheruvu vanka,Ramakuppam,10-C-81-69,Ctr-pa-Thotlachruvu vanka,10,Chittoor,63,Ramakuppam,10142630100108,10,Pamuboyanapalli
1408,10-C-81-69,Ctr-pa-Thotlachruvu vanka,Kenchanaballa,290,,,,,230,60,0,290,,,,,,,Palar,Thotlacheruvu vanka,Ramakuppam,10-C-81-69,Ctr-pa-Thotlachruvu vanka,10,Chittoor,63,Ramakuppam,10142630270113,27,Kenchanaballa
