S.No,Watershed code,Watershed Name, Village Name,Length ,Design depth of flow,Bed width,Side Slopes,WettedPerimeter,Wetted area,Canal seepage factor, No.of operating days of canal,, Recharge from canal (ha.m),,Annual Recharge
,,,,mts,mts,mts,( degrees ),mts,( m.sq mts.),( ha.m/d/m.sq.m ),Monsoon ,N-Monsoon,Monsoon ,Non-Monsoon,( ha.m )
150,07-C-54-56,GNT-C-54-Repalle,Visweswaram,1000,1.5,4,45,6.5455844123,0.0065455844,15,90,90,8.8365389566,8.8365389566,17.6730779131
151,07-C-54-56,GNT-C-54-Repalle,Chodayapalem,600,1.5,4,45,6.5455844123,0.0039273506,15,90,90,5.3019233739,5.3019233739,10.6038467479
152,07-C-54-56,GNT-C-54-Repalle,Kaithepalle,450,1.5,4,45,6.5455844123,0.002945513,15,90,90,3.9764425305,3.9764425305,7.9528850609
153,07-C-54-56,GNT-C-54-Repalle,Pothumeraka(With Marshes area),250,1.5,4,45,6.5455844123,0.0016363961,15,90,90,2.2091347391,2.2091347391,4.4182694783
154,07-C-54-56,GNT-C-54-Repalle,Gangadipalem(With Marshes area),1200,1.5,4,45,6.5455844123,0.0078547013,15,90,90,10.6038467479,10.6038467479,21.2076934958
155,07-C-54-55,GNT-C-54-Tenali,Kolakaluru,500,3,10,45,15.0911688245,0.0075455844,15,90,90,10.1865389566,10.1865389566,20.3730779131
156,07-C-54-55,GNT-C-54-Tenali,Devarapally,500,2,6,45,9.3941125497,0.0046970563,15,90,90,6.341025971,6.341025971,12.6820519421
157,07-C-54-55,GNT-C-54-Tenali,Nandivelugu,1500,3,10,45,15.0911688245,0.0226367532,15,90,90,30.5596168697,30.5596168697,61.1192337394
158,07-C-54-55,GNT-C-54-Tenali,Kathevaram,600,2,6,45,9.3941125497,0.0056364675,15,90,90,7.6092311653,7.6092311653,15.2184623305
159,07-C-54-55,GNT-C-54-Tenali,Gudivada,1100,3,10,45,15.0911688245,0.0166002857,15,90,90,22.4103857044,22.4103857044,44.8207714089
