S.No,Watershed code,Watershed Name, Village Name,Length ,Design depth of flow,Bed width,Side Slopes,WettedPerimeter,Wetted area,Canal seepage factor, No.of operating days of canal,, Recharge from canal (ha.m),,Annual Recharge,,,,,,,,,,,,,,
786,01_F_03_01,Skl_F_PMD_Bendigedda_Palasa,BATTUPADU,,,,,,,,,,0,0,0,,,Between Mahanadi & Godavari,Pundi Minor Drainage,Bendigedda,01_F_03_01,Skl_F_PMD_Bendigedda_Palasa,1,Srikakulam,31,V.KOTTURU,01003310220116,022,BATTUPADU
787,01_F_03_01,Skl_F_PMD_Bendigedda_Palasa,ANANTHAGIRI,,,,,,,,,,0,0,0,,,Between Mahanadi & Godavari,Pundi Minor Drainage,Bendigedda,01_F_03_01,Skl_F_PMD_Bendigedda_Palasa,1,Srikakulam,31,V.KOTTURU,01003310230117,023,ANANTHAGIRI
788,01_F_03_01,Skl_F_PMD_Bendigedda_Palasa,UNDRUKUDIA,,,,,,,,,,0,0,0,,,Between Mahanadi & Godavari,Pundi Minor Drainage,Bendigedda,01_F_03_01,Skl_F_PMD_Bendigedda_Palasa,1,Srikakulam,31,V.KOTTURU,01003310240118,024,UNDRUKUDIA
789,01_F_03_01,Skl_F_PMD_Bendigedda_Palasa,VENKATAPURAM,,,,,,,,,,0,0,0,,,Between Mahanadi & Godavari,Pundi Minor Drainage,Bendigedda,01_F_03_01,Skl_F_PMD_Bendigedda_Palasa,1,Srikakulam,31,V.KOTTURU,01003310250117,025,VENKATAPURAM
790,01_F_03_01,Skl_F_PMD_Bendigedda_Palasa,BENDI,,,,,,,,,,0,0,0,,,Between Mahanadi & Godavari,Pundi Minor Drainage,Bendigedda,01_F_03_01,Skl_F_PMD_Bendigedda_Palasa,1,Srikakulam,31,V.KOTTURU,01003310260116,026,BENDI
791,01_F_03_01,Skl_F_PMD_Bendigedda_Palasa,SEETHAPURAM,,,,,,,,,,0,0,0,,,Between Mahanadi & Godavari,Pundi Minor Drainage,Bendigedda,01_F_03_01,Skl_F_PMD_Bendigedda_Palasa,1,Srikakulam,31,V.KOTTURU,01003310270119,027,SEETHAPURAM
792,01_F_03_01,Skl_F_PMD_Bendigedda_Palasa,NARAYANAPURAM,,,,,,,,,,0,0,0,,,Between Mahanadi & Godavari,Pundi Minor Drainage,Bendigedda,01_F_03_01,Skl_F_PMD_Bendigedda_Palasa,1,Srikakulam,31,V.KOTTURU,01003310280119,028,NARAYANAPURAM
793,01_F_03_01,Skl_F_PMD_Bendigedda_Palasa,PEDDABODDAPADU,,,,,,,,,,0,0,0,,,Between Mahanadi & Godavari,Pundi Minor Drainage,Bendigedda,01_F_03_01,Skl_F_PMD_Bendigedda_Palasa,1,Srikakulam,31,V.KOTTURU,01003310290119,029,PEDDABODDAPADU
794,01_F_03_01,Skl_F_PMD_Bendigedda_Palasa,THADIVADA,,,,,,,,,,0,0,0,,,Between Mahanadi & Godavari,Pundi Minor Drainage,Bendigedda,01_F_03_01,Skl_F_PMD_Bendigedda_Palasa,1,Srikakulam,31,V.KOTTURU,01003310300110,030,THADIVADA
795,01_F_03_01,Skl_F_PMD_Bendigedda_Palasa,VAJRAPUKOTTURU,,,,,,,,,,,,,,,Between Mahanadi & Godavari,Pundi Minor Drainage,Bendigedda,01_F_03_01,Skl_F_PMD_Bendigedda_Palasa,1,Srikakulam,31,V.KOTTURU,01003310310120,031,VAJRAPUKOTTURU
796,01_F_03_01,Skl_F_PMD_Bendigedda_Palasa,LAXMIDEVIPETA@NUVVALARE,,,,,,,,,,,,,,,Between Mahanadi & Godavari,Pundi Minor Drainage,Bendigedda,01_F_03_01,Skl_F_PMD_Bendigedda_Palasa,1,Srikakulam,31,V.KOTTURU,01003310320121,032,LAXMIDEVIPETA@NUVVALARE
797,01_F_03_01,Skl_F_PMD_Bendigedda_Palasa,THOTAPALLE,,,,,,,,,,,,,,,Between Mahanadi & Godavari,Pundi Minor Drainage,Bendigedda,01_F_03_01,Skl_F_PMD_Bendigedda_Palasa,1,Srikakulam,31,V.KOTTURU,01003310330119,033,THOTAPALLE
798,01_F_03_01,Skl_F_PMD_Bendigedda_Palasa,UDDANAMKURMANADHAPURAM,,,,,,,,,,,,,,,Between Mahanadi & Godavari,Pundi Minor Drainage,Bendigedda,01_F_03_01,Skl_F_PMD_Bendigedda_Palasa,1,Srikakulam,31,V.KOTTURU,01003310340119,034,UDDANAMKURMANADHAPURAM
799,01_F_03_01,Skl_F_PMD_Bendigedda_Palasa,KOLLIPADU,,,,,,,,,,,,,,,Between Mahanadi & Godavari,Pundi Minor Drainage,Bendigedda,01_F_03_01,Skl_F_PMD_Bendigedda_Palasa,1,Srikakulam,31,V.KOTTURU,01003310350119,035,KOLLIPADU
800,01_F_03_01,Skl_F_PMD_Bendigedda_Palasa,KONDAVOORU,,,,,,,,,,,,,,,Between Mahanadi & Godavari,Pundi Minor Drainage,Bendigedda,01_F_03_01,Skl_F_PMD_Bendigedda_Palasa,1,Srikakulam,31,V.KOTTURU,01003310360122,036,KONDAVOORU
801,01_F_03_01,Skl_F_PMD_Bendigedda_Palasa,PEDDAMURAHARIPURAM,,,,,,,,,,,,,,,Between Mahanadi & Godavari,Pundi Minor Drainage,Bendigedda,01_F_03_01,Skl_F_PMD_Bendigedda_Palasa,1,Srikakulam,31,V.KOTTURU,01003310370123,037,PEDDAMURAHARIPURAM
802,01_F_03_01,Skl_F_PMD_Bendigedda_Palasa,GOVINDAPURAM,,,,,,,,,,0,0,0,,,Between Mahanadi & Godavari,Pundi Minor Drainage,Bendigedda,01_F_03_01,Skl_F_PMD_Bendigedda_Palasa,1,Srikakulam,31,V.KOTTURU,01003310380124,39,GOVINDAPURAM
803,01_F_03_01,Skl_F_PMD_Bendigedda_Palasa,REYYIPADU,,,,,,,,,,0,0,0,,,Between Mahanadi & Godavari,Pundi Minor Drainage,Bendigedda,01_F_03_01,Skl_F_PMD_Bendigedda_Palasa,1,Srikakulam,31,V.KOTTURU,01003310420128,042,REYYIPADU
804,01_F_03_01,Skl_F_PMD_Bendigedda_Palasa,TERAPALLE,,,,,,,,,,0,0,0,,,Between Mahanadi & Godavari,Pundi Minor Drainage,Bendigedda,01_F_03_01,Skl_F_PMD_Bendigedda_Palasa,1,Srikakulam,31,V.KOTTURU,01003310430128,43,TERAPALLE
805,01_F_03_01,Skl_F_PMD_Bendigedda_Palasa,PALLIVURU @ SGV.PETA,,,,,,,,,,0,0,0,,,Between Mahanadi & Godavari,Pundi Minor Drainage,Bendigedda,01_F_03_01,Skl_F_PMD_Bendigedda_Palasa,1,Srikakulam,31,V.KOTTURU,01003310440129,044,PALLIVURU @ SGV.PETA
806,01_F_03_01,Skl_F_PMD_Bendigedda_Palasa,PUDIJAGANNADHAPURAM,,,,,,,,,,0,0,0,,,Between Mahanadi & Godavari,Pundi Minor Drainage,Bendigedda,01_F_03_01,Skl_F_PMD_Bendigedda_Palasa,1,Srikakulam,31,V.KOTTURU,01003310450131,45,PUDIJAGANNADHAPURAM
807,01_F_03_01,Skl_F_PMD_Bendigedda_Palasa,MILLAPUTTI,,,,,,,,,,0,0,0,,,Between Mahanadi & Godavari,Pundi Minor Drainage,Bendigedda,01_F_03_01,Skl_F_PMD_Bendigedda_Palasa,1,Srikakulam,31,V.KOTTURU,01003310470127,047,MILLAPUTTI
808,01_F_03_01,Skl_F_PMD_Bendigedda_Palasa,LINGALAPADU,,,,,,,,,,0,0,0,,,Between Mahanadi & Godavari,Pundi Minor Drainage,Bendigedda,01_F_03_01,Skl_F_PMD_Bendigedda_Palasa,1,Srikakulam,31,V.KOTTURU,01003310480126,048,LINGALAPADU
809,01_F_03_02,Skl_F_PMD_Sandemmagedda_Nandigam,SINGUPURAM,,,,,,,,,,,,,,,Between Mahanadi & Godavari,Pundi Minor Drainage,Sandemmagedda,01_F_03_02,Skl_F_PMD_Sandemmagedda_Nandigam,1,Srikakulam,26,Meliaputti,01006260200107,020,SINGUPURAM
810,01_F_03_02,Skl_F_PMD_Sandemmagedda_Nandigam,VASANDHARA,,,,,,,,,,,,,,,Between Mahanadi & Godavari,Pundi Minor Drainage,Sandemmagedda,01_F_03_02,Skl_F_PMD_Sandemmagedda_Nandigam,1,Srikakulam,26,Meliaputti,01006260280119,028,VASANDHARA
811,01_F_03_02,Skl_F_PMD_Sandemmagedda_Nandigam,KOMMURU(UI),,,,,,,,,,,,,,,Between Mahanadi & Godavari,Pundi Minor Drainage,Sandemmagedda,01_F_03_02,Skl_F_PMD_Sandemmagedda_Nandigam,1,Srikakulam,26,Meliaputti,01006260320122,032,KOMMURU(UI)
812,01_F_03_02,Skl_F_PMD_Sandemmagedda_Nandigam,DEENABANDHUPURAM,,,,,,,,,,,,,,,Between Mahanadi & Godavari,Pundi Minor Drainage,Sandemmagedda,01_F_03_02,Skl_F_PMD_Sandemmagedda_Nandigam,1,Srikakulam,26,Meliaputti,01006260370125,037,DEENABANDHUPURAM
813,01_F_03_02,Skl_F_PMD_Sandemmagedda_Nandigam,GEDDELAPOLURU,,,,,,,,,,,,,,,Between Mahanadi & Godavari,Pundi Minor Drainage,Sandemmagedda,01_F_03_02,Skl_F_PMD_Sandemmagedda_Nandigam,1,Srikakulam,26,Meliaputti,01006260380125,038,GEDDELAPOLURU
814,01_F_03_02,Skl_F_PMD_Sandemmagedda_Nandigam,ARCHANAPURAM,,,,,,,,,,,,,,,Between Mahanadi & Godavari,Pundi Minor Drainage,Sandemmagedda,01_F_03_02,Skl_F_PMD_Sandemmagedda_Nandigam,1,Srikakulam,26,Meliaputti,01006260410127,041,ARCHANAPURAM
815,01_F_03_02,Skl_F_PMD_Sandemmagedda_Nandigam,RANGADUGHATI,,,,,,,,,,,,,,,Between Mahanadi & Godavari,Pundi Minor Drainage,Sandemmagedda,01_F_03_02,Skl_F_PMD_Sandemmagedda_Nandigam,1,Srikakulam,26,Meliaputti,01006260430114,043,RANGADUGHATI
816,01_F_03_02,Skl_F_PMD_Sandemmagedda_Nandigam,SAJJANAPURAM,,,,,,,,,,,,,,,Between Mahanadi & Godavari,Pundi Minor Drainage,Sandemmagedda,01_F_03_02,Skl_F_PMD_Sandemmagedda_Nandigam,1,Srikakulam,26,Meliaputti,01006260500127,050,SAJJANAPURAM
817,01_F_03_02,Skl_F_PMD_Sandemmagedda_Nandigam,CUDDABA,,,,,,,,,,,,,,,Between Mahanadi & Godavari,Pundi Minor Drainage,Sandemmagedda,01_F_03_02,Skl_F_PMD_Sandemmagedda_Nandigam,1,Srikakulam,26,Meliaputti,01006260510125,051,CUDDABA
818,01_F_03_02,Skl_F_PMD_Sandemmagedda_Nandigam,MUTHANIBONTHU,,,,,,,,,,,,,,,Between Mahanadi & Godavari,Pundi Minor Drainage,Sandemmagedda,01_F_03_02,Skl_F_PMD_Sandemmagedda_Nandigam,1,Srikakulam,26,Meliaputti,01006260570123,057,MUTHANIBONTHU
819,01_F_03_02,Skl_F_PMD_Sandemmagedda_Nandigam,BANDAPALLE,,,,,,,,,,,,,,,Between Mahanadi & Godavari,Pundi Minor Drainage,Sandemmagedda,01_F_03_02,Skl_F_PMD_Sandemmagedda_Nandigam,1,Srikakulam,26,Meliaputti,01006260600129,060,BANDAPALLE
820,01_F_03_02,Skl_F_PMD_Sandemmagedda_Nandigam,KOTHURU,,,,,,,,,,,,,,,Between Mahanadi & Godavari,Pundi Minor Drainage,Sandemmagedda,01_F_03_02,Skl_F_PMD_Sandemmagedda_Nandigam,1,Srikakulam,26,Meliaputti,01006260610129,061,KOTHURU
821,01_F_03_02,Skl_F_PMD_Sandemmagedda_Nandigam,PULLANGINERUDULOVA,,,,,,,,,,,,,,,Between Mahanadi & Godavari,Pundi Minor Drainage,Sandemmagedda,01_F_03_02,Skl_F_PMD_Sandemmagedda_Nandigam,1,Srikakulam,26,Meliaputti,01006260620129,062,PULLANGINERUDULOVA
822,01_F_03_02,Skl_F_PMD_Sandemmagedda_Nandigam,MAREDUKOTA,,,,,,,,,,,,,,,Between Mahanadi & Godavari,Pundi Minor Drainage,Sandemmagedda,01_F_03_02,Skl_F_PMD_Sandemmagedda_Nandigam,1,Srikakulam,26,Meliaputti,01006260630130,063,MAREDUKOTA
823,01_F_03_02,Skl_F_PMD_Sandemmagedda_Nandigam,NAIDUPOLURU,,,,,,,,,,,,,,,Between Mahanadi & Godavari,Pundi Minor Drainage,Sandemmagedda,01_F_03_02,Skl_F_PMD_Sandemmagedda_Nandigam,1,Srikakulam,26,Meliaputti,01006260640130,064,NAIDUPOLURU
824,01_F_03_02,Skl_F_PMD_Sandemmagedda_Nandigam,RAMACHANDRAPURRAM,,,,,,,,,,,,,,,Between Mahanadi & Godavari,Pundi Minor Drainage,Sandemmagedda,01_F_03_02,Skl_F_PMD_Sandemmagedda_Nandigam,1,Srikakulam,26,Meliaputti,01006260650129,065,RAMACHANDRAPURRAM
825,01_F_03_02,Skl_F_PMD_Sandemmagedda_Nandigam,VENKATAPURAM,,,,,,,,,,,,,,,Between Mahanadi & Godavari,Pundi Minor Drainage,Sandemmagedda,01_F_03_02,Skl_F_PMD_Sandemmagedda_Nandigam,1,Srikakulam,26,Meliaputti,01006260660129,066,VENKATAPURAM
826,01_F_03_02,Skl_F_PMD_Sandemmagedda_Nandigam,BOWRASINGI(UI),,,,,,,,,,,,,,,Between Mahanadi & Godavari,Pundi Minor Drainage,Sandemmagedda,01_F_03_02,Skl_F_PMD_Sandemmagedda_Nandigam,1,Srikakulam,26,Meliaputti,01006260690123,069,BOWRASINGI(UI)
827,01_F_03_02,Skl_F_PMD_Sandemmagedda_Nandigam,PEDDAKEDARI,,,,,,,,,,,,,,,Between Mahanadi & Godavari,Pundi Minor Drainage,Sandemmagedda,01_F_03_02,Skl_F_PMD_Sandemmagedda_Nandigam,1,Srikakulam,26,Meliaputti,01006260700129,070,PEDDAKEDARI
828,01_F_03_02,Skl_F_PMD_Sandemmagedda_Nandigam,VENKATAPURAM,,,,,,,,,,,,,,,Between Mahanadi & Godavari,Pundi Minor Drainage,Sandemmagedda,01_F_03_02,Skl_F_PMD_Sandemmagedda_Nandigam,1,Srikakulam,30,NANDIGAM,01003300270104,027,VENKATAPURAM
829,01_F_03_02,Skl_F_PMD_Sandemmagedda_Nandigam,KALIAVOORU(UI),,,,,,,,,,,,,,,Between Mahanadi & Godavari,Pundi Minor Drainage,Sandemmagedda,01_F_03_02,Skl_F_PMD_Sandemmagedda_Nandigam,1,Srikakulam,30,NANDIGAM,01003300390104,039,KALIAVOORU(UI)
830,01_F_03_02,Skl_F_PMD_Sandemmagedda_Nandigam,TEMBURU,,,,,,,,,,,,,,,Between Mahanadi & Godavari,Pundi Minor Drainage,Sandemmagedda,01_F_03_02,Skl_F_PMD_Sandemmagedda_Nandigam,1,Srikakulam,30,NANDIGAM,01003300400112,040,TEMBURU
831,01_F_03_02,Skl_F_PMD_Sandemmagedda_Nandigam,POLAVARAM,,,,,,,,,,,,,,,Between Mahanadi & Godavari,Pundi Minor Drainage,Sandemmagedda,01_F_03_02,Skl_F_PMD_Sandemmagedda_Nandigam,1,Srikakulam,30,NANDIGAM,01003300650110,065,POLAVARAM
832,01_F_03_02,Skl_F_PMD_Sandemmagedda_Nandigam,SUBHADRAPURAM,,,,,,,,,,,,,,,Between Mahanadi & Godavari,Pundi Minor Drainage,Sandemmagedda,01_F_03_02,Skl_F_PMD_Sandemmagedda_Nandigam,1,Srikakulam,30,NANDIGAM,01003300660118,066,SUBHADRAPURAM
833,01_F_03_02,Skl_F_PMD_Sandemmagedda_Nandigam,PALAVALASA,,,,,,,,,,,,,,,Between Mahanadi & Godavari,Pundi Minor Drainage,Sandemmagedda,01_F_03_02,Skl_F_PMD_Sandemmagedda_Nandigam,1,Srikakulam,30,NANDIGAM,01003300670119,067,PALAVALASA
834,01_F_03_02,Skl_F_PMD_Sandemmagedda_Nandigam,KANITHIVOORU,,,,,,,,,,,,,,,Between Mahanadi & Godavari,Pundi Minor Drainage,Sandemmagedda,01_F_03_02,Skl_F_PMD_Sandemmagedda_Nandigam,1,Srikakulam,30,NANDIGAM,01003300740123,074,KANITHIVOORU
835,01_F_03_02,Skl_F_PMD_Sandemmagedda_Nandigam,MANIGAM,,,,,,,,,,,,,,,Between Mahanadi & Godavari,Pundi Minor Drainage,Sandemmagedda,01_F_03_02,Skl_F_PMD_Sandemmagedda_Nandigam,1,Srikakulam,30,NANDIGAM,01003300750124,075,MANIGAM
836,01_F_03_02,Skl_F_PMD_Sandemmagedda_Nandigam,NANDIGAM,,,,,,,,,,,,,,,Between Mahanadi & Godavari,Pundi Minor Drainage,Sandemmagedda,01_F_03_02,Skl_F_PMD_Sandemmagedda_Nandigam,1,Srikakulam,30,NANDIGAM,01003300780126,078,NANDIGAM
837,01_F_03_02,Skl_F_PMD_Sandemmagedda_Nandigam,BEJJIPALLI,,,,,,,,,,,,,,,Between Mahanadi & Godavari,Pundi Minor Drainage,Sandemmagedda,01_F_03_02,Skl_F_PMD_Sandemmagedda_Nandigam,1,Srikakulam,30,NANDIGAM,01003300790110,079,BEJJIPALLI
838,01_F_03_02,Skl_F_PMD_Sandemmagedda_Nandigam,POTHULURU,,,,,,,,,,,,,,,Between Mahanadi & Godavari,Pundi Minor Drainage,Sandemmagedda,01_F_03_02,Skl_F_PMD_Sandemmagedda_Nandigam,1,Srikakulam,30,NANDIGAM,01003300800127,080,POTHULURU
839,01_F_03_02,Skl_F_PMD_Sandemmagedda_Nandigam,PEDDATAMARAPALLI,,,,,,,,,,,,,,,Between Mahanadi & Godavari,Pundi Minor Drainage,Sandemmagedda,01_F_03_02,Skl_F_PMD_Sandemmagedda_Nandigam,1,Srikakulam,30,NANDIGAM,01003300910130,091,PEDDATAMARAPALLI
840,01_F_03_02,Skl_F_PMD_Sandemmagedda_Nandigam,CHINNATAMARAPALLI,,,,,,,,,,,,,,,Between Mahanadi & Godavari,Pundi Minor Drainage,Sandemmagedda,01_F_03_02,Skl_F_PMD_Sandemmagedda_Nandigam,1,Srikakulam,30,NANDIGAM,01003300920127,092,CHINNATAMARAPALLI
841,01_F_03_02,Skl_F_PMD_Sandemmagedda_Nandigam,PENTAVOORU,,,,,,,,,,,,,,,Between Mahanadi & Godavari,Pundi Minor Drainage,Sandemmagedda,01_F_03_02,Skl_F_PMD_Sandemmagedda_Nandigam,1,Srikakulam,30,NANDIGAM,01003300940126,094,PENTAVOORU
842,01_F_03_02,Skl_F_PMD_Sandemmagedda_Nandigam,MOJJUWADA,,,,,,,,,,,,,,,Between Mahanadi & Godavari,Pundi Minor Drainage,Sandemmagedda,01_F_03_02,Skl_F_PMD_Sandemmagedda_Nandigam,1,Srikakulam,30,NANDIGAM,01003300960125,096,MOJJUWADA
843,01_F_03_02,Skl_F_PMD_Sandemmagedda_Nandigam,KOTIPALLI,,,,,,,,,,,,,,,Between Mahanadi & Godavari,Pundi Minor Drainage,Sandemmagedda,01_F_03_02,Skl_F_PMD_Sandemmagedda_Nandigam,1,Srikakulam,30,NANDIGAM,01003301010125,101,KOTIPALLI
844,01_F_03_02,Skl_F_PMD_Sandemmagedda_Nandigam,MONDRAYAVALASA,,,,,,,,,,,,,,,Between Mahanadi & Godavari,Pundi Minor Drainage,Sandemmagedda,01_F_03_02,Skl_F_PMD_Sandemmagedda_Nandigam,1,Srikakulam,30,NANDIGAM,01003301030131,103,MONDRAYAVALASA
845,01_F_03_02,Skl_F_PMD_Sandemmagedda_Nandigam,NARSIPURAM,,,,,,,,,,,,,,,Between Mahanadi & Godavari,Pundi Minor Drainage,Sandemmagedda,01_F_03_02,Skl_F_PMD_Sandemmagedda_Nandigam,1,Srikakulam,30,NANDIGAM,01003301050133,105,NARSIPURAM
846,01_F_03_02,Skl_F_PMD_Sandemmagedda_Nandigam,DEVALABHADRA,,,,,,,,,,,,,,,Between Mahanadi & Godavari,Pundi Minor Drainage,Sandemmagedda,01_F_03_02,Skl_F_PMD_Sandemmagedda_Nandigam,1,Srikakulam,30,NANDIGAM,01003301060134,106,DEVALABHADRA
847,01_F_03_02,Skl_F_PMD_Sandemmagedda_Nandigam,DIMILIDA,,,,,,,,,,,,,,,Between Mahanadi & Godavari,Pundi Minor Drainage,Sandemmagedda,01_F_03_02,Skl_F_PMD_Sandemmagedda_Nandigam,1,Srikakulam,30,NANDIGAM,01003301070135,107,DIMILIDA
848,01_F_03_02,Skl_F_PMD_Sandemmagedda_Nandigam,LAKHIDASUPURAM,,,,,,,,,,,,,,,Between Mahanadi & Godavari,Pundi Minor Drainage,Sandemmagedda,01_F_03_02,Skl_F_PMD_Sandemmagedda_Nandigam,1,Srikakulam,30,NANDIGAM,01003301080136,108,LAKHIDASUPURAM
849,01_F_03_02,Skl_F_PMD_Sandemmagedda_Nandigam,ROUTHUPURAM,,,,,,,,,,,,,,,Between Mahanadi & Godavari,Pundi Minor Drainage,Sandemmagedda,01_F_03_02,Skl_F_PMD_Sandemmagedda_Nandigam,1,Srikakulam,30,NANDIGAM,01003301110132,111,ROUTHUPURAM
850,01_F_03_02,Skl_F_PMD_Sandemmagedda_Nandigam,TAMALAPURAM,,,,,,,,,,,,,,,Between Mahanadi & Godavari,Pundi Minor Drainage,Sandemmagedda,01_F_03_02,Skl_F_PMD_Sandemmagedda_Nandigam,1,Srikakulam,30,NANDIGAM,01003300010101,001,TAMALAPURAM
851,01_F_03_02,Skl_F_PMD_Sandemmagedda_Nandigam,DEENABANDUPURAM,,,,,,,,,,,,,,,Between Mahanadi & Godavari,Pundi Minor Drainage,Sandemmagedda,01_F_03_02,Skl_F_PMD_Sandemmagedda_Nandigam,1,Srikakulam,30,NANDIGAM,01003300020101,002,DEENABANDUPURAM
852,01_F_03_02,Skl_F_PMD_Sandemmagedda_Nandigam,SAVARAKOTHURU,,,,,,,,,,,,,,,Between Mahanadi & Godavari,Pundi Minor Drainage,Sandemmagedda,01_F_03_02,Skl_F_PMD_Sandemmagedda_Nandigam,1,Srikakulam,30,NANDIGAM,01003300030102,003,SAVARAKOTHURU
853,01_F_03_02,Skl_F_PMD_Sandemmagedda_Nandigam,BENIAVOORU,,,,,,,,,,,,,,,Between Mahanadi & Godavari,Pundi Minor Drainage,Sandemmagedda,01_F_03_02,Skl_F_PMD_Sandemmagedda_Nandigam,1,Srikakulam,30,NANDIGAM,01003300040103,004,BENIAVOORU
854,01_F_03_02,Skl_F_PMD_Sandemmagedda_Nandigam,SAVARARAMPURAM,,,,,,,,,,,,,,,Between Mahanadi & Godavari,Pundi Minor Drainage,Sandemmagedda,01_F_03_02,Skl_F_PMD_Sandemmagedda_Nandigam,1,Srikakulam,30,NANDIGAM,01003300050103,005,SAVARARAMPURAM
855,01_F_03_02,Skl_F_PMD_Sandemmagedda_Nandigam,HANUMANTHULOVA (UI),,,,,,,,,,,,,,,Between Mahanadi & Godavari,Pundi Minor Drainage,Sandemmagedda,01_F_03_02,Skl_F_PMD_Sandemmagedda_Nandigam,1,Srikakulam,30,NANDIGAM,01003300190109,019,HANUMANTHULOVA (UI)
856,01_F_03_02,Skl_F_PMD_Sandemmagedda_Nandigam,TURAKALAKOTA,,,,,,,,,,,,,,,Between Mahanadi & Godavari,Pundi Minor Drainage,Sandemmagedda,01_F_03_02,Skl_F_PMD_Sandemmagedda_Nandigam,1,Srikakulam,30,NANDIGAM,01003300200109,020,TURAKALAKOTA
857,01_F_03_02,Skl_F_PMD_Sandemmagedda_Nandigam,KONDATEMBURU,,,,,,,,,,,,,,,Between Mahanadi & Godavari,Pundi Minor Drainage,Sandemmagedda,01_F_03_02,Skl_F_PMD_Sandemmagedda_Nandigam,1,Srikakulam,30,NANDIGAM,01003300230109,023,KONDATEMBURU
858,01_F_03_02,Skl_F_PMD_Sandemmagedda_Nandigam,MAJJIGOPALAPURAM,,,,,,,,,,,,,,,Between Mahanadi & Godavari,Pundi Minor Drainage,Sandemmagedda,01_F_03_02,Skl_F_PMD_Sandemmagedda_Nandigam,1,Srikakulam,30,NANDIGAM,01003300240110,024,MAJJIGOPALAPURAM
859,01_F_03_02,Skl_F_PMD_Sandemmagedda_Nandigam,SAVARARAMAKRISHNAPURAM,,,,,,,,,,,,,,,Between Mahanadi & Godavari,Pundi Minor Drainage,Sandemmagedda,01_F_03_02,Skl_F_PMD_Sandemmagedda_Nandigam,1,Srikakulam,30,NANDIGAM,01003300280104,028,SAVARARAMAKRISHNAPURAM
860,01_F_03_02,Skl_F_PMD_Sandemmagedda_Nandigam,DIMMIDIJOLA,,,,,,,,,,,,,,,Between Mahanadi & Godavari,Pundi Minor Drainage,Sandemmagedda,01_F_03_02,Skl_F_PMD_Sandemmagedda_Nandigam,1,Srikakulam,30,NANDIGAM,01003300290103,029,DIMMIDIJOLA
861,01_F_03_02,Skl_F_PMD_Sandemmagedda_Nandigam,KARJADA,,,,,,,,,,,,,,,Between Mahanadi & Godavari,Pundi Minor Drainage,Sandemmagedda,01_F_03_02,Skl_F_PMD_Sandemmagedda_Nandigam,1,Srikakulam,30,NANDIGAM,01003300300102,030,KARJADA
862,01_F_03_02,Skl_F_PMD_Sandemmagedda_Nandigam,ANNAPURAM,,,,,,,,,,,,,,,Between Mahanadi & Godavari,Pundi Minor Drainage,Sandemmagedda,01_F_03_02,Skl_F_PMD_Sandemmagedda_Nandigam,1,Srikakulam,30,NANDIGAM,01003300310102,031,ANNAPURAM
863,01_F_03_02,Skl_F_PMD_Sandemmagedda_Nandigam,KHALLADA,,,,,,,,,,,,,,,Between Mahanadi & Godavari,Pundi Minor Drainage,Sandemmagedda,01_F_03_02,Skl_F_PMD_Sandemmagedda_Nandigam,1,Srikakulam,30,NANDIGAM,01003300320111,032,KHALLADA
864,01_F_03_02,Skl_F_PMD_Sandemmagedda_Nandigam,PEDDALAXMIPURAM,,,,,,,,,,,,,,,Between Mahanadi & Godavari,Pundi Minor Drainage,Sandemmagedda,01_F_03_02,Skl_F_PMD_Sandemmagedda_Nandigam,1,Srikakulam,30,NANDIGAM,01003300330111,033,PEDDALAXMIPURAM
865,01_F_03_02,Skl_F_PMD_Sandemmagedda_Nandigam,MALLIVEEDU,,,,,,,,,,,,,,,Between Mahanadi & Godavari,Pundi Minor Drainage,Sandemmagedda,01_F_03_02,Skl_F_PMD_Sandemmagedda_Nandigam,1,Srikakulam,30,NANDIGAM,01003300340111,034,MALLIVEEDU
866,01_F_03_02,Skl_F_PMD_Sandemmagedda_Nandigam,KAIJOLA,,,,,,,,,,,,,,,Between Mahanadi & Godavari,Pundi Minor Drainage,Sandemmagedda,01_F_03_02,Skl_F_PMD_Sandemmagedda_Nandigam,1,Srikakulam,30,NANDIGAM,01003300350111,035,KAIJOLA
867,01_F_03_02,Skl_F_PMD_Sandemmagedda_Nandigam,SAGARAMPETA,,,,,,,,,,,,,,,Between Mahanadi & Godavari,Pundi Minor Drainage,Sandemmagedda,01_F_03_02,Skl_F_PMD_Sandemmagedda_Nandigam,1,Srikakulam,30,NANDIGAM,01003300360104,036,SAGARAMPETA
868,01_F_03_02,Skl_F_PMD_Sandemmagedda_Nandigam,HARSHABADA,,,,,,,,,,,,,,,Between Mahanadi & Godavari,Pundi Minor Drainage,Sandemmagedda,01_F_03_02,Skl_F_PMD_Sandemmagedda_Nandigam,1,Srikakulam,30,NANDIGAM,01003300370104,037,HARSHABADA
869,01_F_03_02,Skl_F_PMD_Sandemmagedda_Nandigam,MUKHUNDAPURAM,,,,,,,,,,,,,,,Between Mahanadi & Godavari,Pundi Minor Drainage,Sandemmagedda,01_F_03_02,Skl_F_PMD_Sandemmagedda_Nandigam,1,Srikakulam,30,NANDIGAM,01003300380104,038,MUKHUNDAPURAM
