,,,,"Command Area",,,,,,,"Non-Command Area",,,,,,,"Poor GW quality area",,,,,,,
,,,,"Irrigated",,,,,,,"Irrigated",,,,,,,"Irrigated",,,,,,,
"Sr.no","Watershed code","GW watershed name","village name","DW","DW PS","BW","STW","MTW","DTW","FP","DW","DW PS","BW","STW","MTW","DTW","FP","DW","DW PS","BW","STW","MTW","DTW","FP",
1212,"04_E_29_14-001","EG-G-Mv- Kondamodalu","KUDAKARAYI",,,,,,,,,,,,,,,,,,,,,,
1213,"04_E_29_14-001","EG-G-Mv- Kondamodalu","Forest",,,,,,,,,,,,,,,,,,,,,,
1214,"04_E_30_13-036","EG-G-Sp- Rchodavaram","Pedageddada",,,,,,,,,3,,,,,,,,,,,,,
1215,"04_E_30_13-036","EG-G-Sp- Rchodavaram","Cheruvupalem",,,,,,,,,,,,,,,,,,,,,,
1216,"04_E_30_13-036","EG-G-Sp- Rchodavaram","Chilakamamidi",,,,,,,,,,,,,,,,,,,,,,
1217,"04_E_30_13-036","EG-G-Sp- Rchodavaram","Busigudem",,,,,,,,,,,,,,,,,,,,,,
1218,"04_E_30_13-036","EG-G-Sp- Rchodavaram","Madicharla",,,,,,,,,,,,,,,,,,,,,,
1219,"04_E_30_13-036","EG-G-Sp- Rchodavaram","Immidivaram",,,,,,,,,,,,,,,,,,,,,,
1220,"04_E_30_13-036","EG-G-Sp- Rchodavaram","Gungugudem",,,,,,,,,,,,,,,,,,,,,,
1221,"04_E_30_13-036","EG-G-Sp- Rchodavaram","Isukupatla",,,,,,,,,,,,,,,,,,,,,,
1222,"04_E_30_13-036","EG-G-Sp- Rchodavaram","Kottapakalu",,,,,,,,,,,,,,,,,,,,,,
1223,"04_E_30_13-036","EG-G-Sp- Rchodavaram","Peddapadu",,,,,,,,,,,,,,,,,,,,,,
1224,"04_E_30_13-036","EG-G-Sp- Rchodavaram","Chinageddada",,,,,,,,,,,,,,,,,,,,,,
1225,"04_E_30_13-036","EG-G-Sp- Rchodavaram","Daragudem",,,,,,,,,,,,,,,,,,,,,,
1226,"04_E_30_13-036","EG-G-Sp- Rchodavaram","Dabbavalasa",,,,,,,,,,,,,,,,,,,,,,
1227,"04_E_30_13-036","EG-G-Sp- Rchodavaram","Sokulagudem",,,,,,,,,,,,,,,,,,,,,,
1228,"04_E_30_13-036","EG-G-Sp- Rchodavaram","Gandhinagaram",,,,,,,,,1,,,,,,,,,,,,,
1229,"04_E_30_13-036","EG-G-Sp- Rchodavaram","Bhupatipalem",,,,,,,,,,,,,,,,,,,,,,
1230,"04_E_30_13-036","EG-G-Sp- Rchodavaram","Rampa",,,,,,,,,,,,,,,,,,,,,,
1231,"04_E_30_13-036","EG-G-Sp- Rchodavaram","Ramachodavaram",,,,,,,,,5,,,,,,,,,,,,,
1232,"04_E_30_13-036","EG-G-Sp- Rchodavaram","Marrivada",,,,,,,,,,,,,,,,,,,,,,
1233,"04_E_30_13-036","EG-G-Sp- Rchodavaram","Bhimavaram",,,,,,,,,,,,,,,,,,,,,,
1234,"04_E_30_13-036","EG-G-Sp- Rchodavaram","Korumilli",,,,,,,,,,,,,,,,,,,,,,
1235,"04_E_30_13-036","EG-G-Sp- Rchodavaram","Bandapalli",,,,,,,,,7,,,,,,,,,,,,,
1236,"04_E_30_13-036","EG-G-Sp- Rchodavaram","Kunjamveedhi",,,,,,,,,,,,,,,,,,,,,,
1237,"04_E_30_13-036","EG-G-Sp- Rchodavaram","Sirigindalapadu",,,,,,,,,2,,,,,,,,,,,,,
1238,"04_E_30_13-036","EG-G-Sp- Rchodavaram","Pandirimamidi",,,,,,,,,,,,,,,,,,,,,,
1239,"04_E_30_13-036","EG-G-Sp- Rchodavaram","Gogumilli",,,,,,,,,,,,,,,,,,,,,,
1240,"04_E_30_13-036","EG-G-Sp- Rchodavaram","T.Burugubandha",,,,,,,,,,,,,,,,,,,,,,
1241,"04_E_30_13-036","EG-G-Sp- Rchodavaram","Usirijonnala",,,,,,,,,0,,,,,,,,,,,,,
1242,"04_E_30_13-036","EG-G-Sp- Rchodavaram","Doramadugula",,,,,,,,,,,,,,,,,,,,,,
1243,"04_E_30_13-036","EG-G-Sp- Rchodavaram","Tatiwada",,,,,,,,,,,,,,,,,,,,,,
1244,"04_E_30_13-036","EG-G-Sp- Rchodavaram","Bornagudem",,,,,,,,,,,,,,,,,,,,,,
1245,"04_E_30_13-036","EG-G-Sp- Rchodavaram","Italapalli",,,,,,,,,,,,,,,,,,,,,,
1246,"04_E_30_13-036","EG-G-Sp- Rchodavaram","Polavaram",,,,,,,,,4,,,,,,,,,,,,,
1247,"04_E_30_13-036","EG-G-Sp- Rchodavaram","Beerampalli",,,,,,,,,,,,,,,,,,,,,,
1248,"04_E_30_13-036","EG-G-Sp- Rchodavaram","Sithapalli",,,,,,,,,1,,,,,,,,,,,,,
1249,"04_E_30_13-036","EG-G-Sp- Rchodavaram","Jagarampalli",,,,,,,,,1,,,,,,,,,,,,,
1250,"04_E_30_13-036","EG-G-Sp- Rchodavaram","Chinabarangi",,,,,,,,,,,,,,,,,,,,,,
1251,"04_E_30_13-036","EG-G-Sp- Rchodavaram","Pedabarangi",,,,,,,,,,,,,,,,,,,,,,
1252,"04_E_30_13-036","EG-G-Sp- Rchodavaram","Musurimilli",,,,,,,,,3,,,,,,,,,,,,,
1253,"04_E_30_13-036","EG-G-Sp- Rchodavaram","Tamarapalli",,,,,,,,,,,,,,,,,,,,,,
1254,"04_E_30_13-036","EG-G-Sp- Rchodavaram","Gopavaram",,,,,,,,,,,,,,,,,,,,,,
1255,"04_E_30_13-036","EG-G-Sp- Rchodavaram","Gotlagudem",,,,,,,,,,,,,,,,,,,,,,
1256,"04_E_30_13-036","EG-G-Sp- Rchodavaram","Nunepalli",,,,,,,,,,,,,,,,,,,,,,
1257,"04_E_30_13-036","EG-G-Sp- Rchodavaram","DOKULAPADU",,,,,,,,,,,,,,,,,,,,,,
1258,"04_E_30_13-036","EG-G-Sp- Rchodavaram","PEDDAKONDA",,,,,,,,,,,,,,,,,,,,,,
1259,"04_E_30_13-036","EG-G-Sp- Rchodavaram","GINNEPALLE",,,,,,,,,,,,,,,,,,,,,,
1260,"04_E_30_13-036","EG-G-Sp- Rchodavaram","KOMARAVARAM",,,,,,,,,2,,,,,,,,,,,,,
1261,"04_E_30_13-036","EG-G-Sp- Rchodavaram","Forest",,,,,,,,,,,,,,,,,,,,,,
1262,"04_E_30_13-036","EG-G-Sp- Rchodavaram","PEDDANOOTULU",,,,,,,,,,,,,,,,,,,,,,
1263,"04_E_30_13-036","EG-G-Sp- Rchodavaram","MULAKALAGUDEM",,,,,,,,,,,,,,,,,,,,,,
1264,"04_E_30_13-036","EG-G-Sp- Rchodavaram","KOTTAGUDEM",,,,,,,,,,,,,,,,,,,,,,
1265,"04_E_30_13-036","EG-G-Sp- Rchodavaram","TATIWADA",,,,,,,,,,,,,,,,,,,,,,
1266,"04_E_30_13-036","EG-G-Sp- Rchodavaram","PEDDURU",,,,,,,,,,,,,,,,,,,,,,
1267,"04_E_30_13-036","EG-G-Sp- Rchodavaram","PAMUGANDI",,,,,,,,,,,,,,,,,,,,,,
1268,"04_E_30_13-036","EG-G-Sp- Rchodavaram","PALURU(PALEM)",,,,,,,,,,,,,,,,,,,,,,
1269,"04_E_30_13-036","EG-G-Sp- Rchodavaram","DONALANKA",,,,,,,,,,,,,,,,,,,,,,
1270,"04_E_30_13-036","EG-G-Sp- Rchodavaram","MADDIRATIGUDEM",,,,,,,,,,,,,,,,,,,,,,
1271,"04_E_30_13-036","EG-G-Sp- Rchodavaram","CHOPPAKONDA",,,,,,,,,,,,,,,,,,,,,,
1272,"04_E_30_13-036","EG-G-Sp- Rchodavaram","DAMANAPALLI",,,,,,,,,,,,,,,,,,,,,,
1273,"04_E_30_13-036","EG-G-Sp- Rchodavaram","V.RAYANAPALEM",,,,,,,,,,,,,,,,,,,,,,
1274,"04_E_30_13-036","EG-G-Sp- Rchodavaram","LAKSHMIPURAM",,,,,,,,,,,,,,,,,,,,,,
1275,"04_E_30_13-036","EG-G-Sp- Rchodavaram","GUMPANAPALLI",,,,,,,,,,,,,,,,,,,,,,
1276,"04_E_30_13-036","EG-G-Sp- Rchodavaram","A.VEERAVARAM",,,,,,,,,,,,,,,,,,,,,,
1277,"04_E_30_13-036","EG-G-Sp- Rchodavaram","CH.RAMANAYYAPET",,,,,,,,,,,,,,,,,,,,,,
1278,"04_E_30_13-036","EG-G-Sp- Rchodavaram","DANDANGI",5,,,,,,,,,,,,,,,,,,,,,
1279,"04_E_30_13-036","EG-G-Sp- Rchodavaram","VELAGAPALLI",,,,,,,,,,,,,,,,,,,,,,
1280,"04_E_30_13-036","EG-G-Sp- Rchodavaram","GANGAVARAM",,,,,,,,,,,,,,,,,,,,,,
1281,"04_E_30_13-036","EG-G-Sp- Rchodavaram","YERRAMETLA",,,,,,,,,,,,,,,,,,,,,,
1282,"04_E_30_13-036","EG-G-Sp- Rchodavaram","RAYAVARAM",,,,,,,,,,,,,,,,,,,,,,
1283,"04_E_30_13-036","EG-G-Sp- Rchodavaram","PUDIPALLE",,,,,,,,,,,,,,,,,,,,,,
1284,"04_E_30_13-036","EG-G-Sp- Rchodavaram","ANGULURU",,,,,,,,,,,,,,,,,,,,,,
1285,"04_E_30_13-036","EG-G-Sp- Rchodavaram","Forest",,,,,,,,,,,,,,,,,,,,,,
1286,"04_E_30_13-036","EG-G-Sp- Rchodavaram","KUDURU",,,,,,,,,,,,,,,,,,,,,,
1287,"04_E_30_13-036","EG-G-Sp- Rchodavaram","VETIKURU",,,,,,,,,,,,,,,,,,,,,,
1288,"04_E_30_13-036","EG-G-Sp- Rchodavaram","MAREDUMILLI",,,,,,,,,,,,,,,,,,,,,,
1289,"04_E_30_13-036","EG-G-Sp- Rchodavaram","TURRURU",,,,,,,,,,,,,,,,,,,,,,
1290,"04_E_30_13-036","EG-G-Sp- Rchodavaram","RAMANNAVALASA",,,,,,,,,,,,,,,,,,,,,,
1291,"04_E_30_13-036","EG-G-Sp- Rchodavaram","SUNNAMPADU",,,,,,,,,,,,,,,,,,,,,,
1292,"04_E_30_13-036","EG-G-Sp- Rchodavaram","DEVARAPALLI",,,,,,,,,,,,,,,,,,,,,,
1293,"04_E_30_13-036","EG-G-Sp- Rchodavaram","NOORUPUDI",,,,,,,,,,,,,,,,,,,,,,
1294,"04_E_30_13-036","EG-G-Sp- Rchodavaram","DENDULURU",,,,,,,,,,,,,,,,,,,,,,
1295,"04_E_30_13-036","EG-G-Sp- Rchodavaram","GORAMAMIDI",,,,,,,,,,,,,,,,,,,,,,
1296,"04_E_30_13-036","EG-G-Sp- Rchodavaram","MALLAVARAM",,,,,,,,,,,,,,,,,,,,,,
1297,"04_E_30_13-036","EG-G-Sp- Rchodavaram","MADDIVEDU",,,,,,,,,,,,,,,,,,,,,,
1298,"04_E_30_13-036","EG-G-Sp- Rchodavaram","TADEPALLI",,,,,,,,,,,,,,,,,,,,,,
1299,"04_E_30_13-036","EG-G-Sp- Rchodavaram","VYDUPUDI",,,,,,,,,,,,,,,,,,,,,,
1300,"04_E_30_13-036","EG-G-Sp- Rchodavaram","P.G.LANKA",,,,,,,,,,,,,,,,,,,,,,
1301,"04_E_30_13-036","EG-G-Sp- Rchodavaram","PANDIRIMAMIDIKOTA",,,,,,,,,,,,,,,,,,,,,,
1302,"04_E_30_13-036","EG-G-Sp- Rchodavaram","PUJARIPAKALU",,,,,,,,,,,,,,,,,,,,,,
1303,"04_E_30_13-036","EG-G-Sp- Rchodavaram","D.VELAMALAKOTA",,,,,,,,,,,,,,,,,,,,,,
1304,"04_E_30_13-036","EG-G-Sp- Rchodavaram","DORAMAMIDI",,,,,,,,,,,,,,,,,,,,,,
1305,"04_E_30_13-036","EG-G-Sp- Rchodavaram","PEDAMALLUPADU",,,,,,,,,,,,,,,,,,,,,,
1306,"04_E_30_13-036","EG-G-Sp- Rchodavaram","Forest",,,,,,,,,,,,,,,,,,,,,,
1307,"04_F_19-1_04-055","EG-MHG-Dg- Bornagudem","Doddivaka",,,,,,,,,,,,,,,,,,,,,,
1308,"04_F_19-1_04-055","EG-MHG-Dg- Bornagudem","Timmapuram",,,,,,,,,,,,,,,,,,,,,,
1309,"04_F_19-1_04-055","EG-MHG-Dg- Bornagudem","Forest",,,,,,,,,,,,,,,,,,,,,,
1310,"04_F_19-1_04-055","EG-MHG-Dg- Bornagudem","Komarapuram",,,,,,,,,,,,,,,,,,,,,,
1311,"04_F_19-1_04-055","EG-MHG-Dg- Bornagudem","Ameenabada",,,,,,,,,,,,,,,,,,,,,,
1312,"04_F_19-1_04-055","EG-MHG-Dg- Bornagudem","Marripalem",,,,,,,,,,,,,,,,,,,,,,
1313,"04_F_19-1_04-055","EG-MHG-Dg- Bornagudem","Cherukumpalem",,,,,,,,,,,,,,,,,,,,,,
1314,"04_F_19-1_04-055","EG-MHG-Dg- Bornagudem","Urlakulapadu",,,,,,,,,,,,,,,,,,,,,,
1315,"04_F_19-1_04-055","EG-MHG-Dg- Bornagudem","Bornagudem",,,,,,,,,,,,,,,,,,,,,,
1316,"04_F_19-1_04-055","EG-MHG-Dg- Bornagudem","G.sarabhavaram",,,,,,,,,,,,,,,,,,,,,,
1317,"04_F_19-1_04-055","EG-MHG-Dg- Bornagudem","Forest",,,,,,,,,,,,,,,,,,,,,,
1318,"04_F_19-1_04-055","EG-MHG-Dg- Bornagudem","J.Annavaram",,,,,,,,,70,,,,,,,,,,,,,
1319,"04_F_19-1_04-055","EG-MHG-Dg- Bornagudem","Lakkavaram",,,,,,,,,,,,,,,,,,,,,,
1320,"04_F_19-1_04-055","EG-MHG-Dg- Bornagudem","Marriveedu",,,,,,,,,138,,,,,,,,,,,,,
1321,"04_F_19-1_04-055","EG-MHG-Dg- Bornagudem","Forest",,,,,,,,,,,,,,,,,,,,,,
1322,"04_F_19-3_03-043","EG-MHG-Md- Jaddangi","KIRRABU",,,,,,,,,,,,,,,,,,,,,,
1323,"04_F_19-3_03-043","EG-MHG-Md- Jaddangi","TALLAPALEM",,,,,,,,,,,,,,,,,,,,,,
1324,"04_F_19-3_03-043","EG-MHG-Md- Jaddangi","BODLAGONDI",,,,,,,,,,,,,,,,,,,,,,
1325,"04_F_19-3_03-043","EG-MHG-Md- Jaddangi","BOYAPADU",,,,,,,,,,,,,,,,,,,,,,
1326,"04_F_19-3_03-043","EG-MHG-Md- Jaddangi","VANAKARAYI",,,,,,,,,3,,,,,,,,,,,,,
1327,"04_F_19-3_03-043","EG-MHG-Md- Jaddangi","SARABHAVARAM",,,,,,,,,1,,,,,,,,,,,,,
1328,"04_F_19-3_03-043","EG-MHG-Md- Jaddangi","APPANNAPALEM",,,,,,,,,18,,,,,,,,,,,,,
1329,"04_F_19-3_03-043","EG-MHG-Md- Jaddangi","DAMANAPALEM",,,,,,,,,,,,,,,,,,,,,,
1330,"04_F_19-3_03-043","EG-MHG-Md- Jaddangi","JEELUGULAPADU",,,,,,,,,,,,,,,,,,,,,,
1331,"04_F_19-3_03-043","EG-MHG-Md- Jaddangi","KINDRA",,,,,,,,,,,,,,,,,,,,,,
1332,"04_F_19-3_03-043","EG-MHG-Md- Jaddangi","LAGARAYI",,,,,,,,,,,,,,,,,,,,,,
1333,"04_F_19-3_03-043","EG-MHG-Md- Jaddangi","KONDAPALLI",,,,,,,,,,,,,,,,,,,,,,
1334,"04_F_19-3_03-043","EG-MHG-Md- Jaddangi","DAKARAYI",,,,,,,,,,,,,,,,,,,,,,
1335,"04_F_19-3_03-043","EG-MHG-Md- Jaddangi","BADADANAMPALLI",,,,,,,,,,,,,,,,,,,,,,
1336,"04_F_19-3_03-043","EG-MHG-Md- Jaddangi","CHINARELLANGIPADU",,,,,,,,,,,,,,,,,,,,,,
1337,"04_F_19-3_03-043","EG-MHG-Md- Jaddangi","AMMIREKALA",,,,,,,,,,,,,,,,,,,,,,
1338,"04_F_19-3_03-043","EG-MHG-Md- Jaddangi","KIMILIGEDDA",,,,,,,,,,,,,,,,,,,,,,
1339,"04_F_19-3_03-043","EG-MHG-Md- Jaddangi","SURAMPALEM",,,,,,,,,,,,,,,,,,,,,,
1340,"04_F_19-3_03-043","EG-MHG-Md- Jaddangi","LABBARTHI",,,,,,,,,,,,,,,,,,,,,,
1341,"04_F_19-3_03-043","EG-MHG-Md- Jaddangi","MUNJAVARAPPADU",,,,,,,,,,,,,,,,,,,,,,
1342,"04_F_19-3_03-043","EG-MHG-Md- Jaddangi","ANANTHAGIRI",,,,,,,,,,,,,,,,,,,,,,
1343,"04_F_19-3_03-043","EG-MHG-Md- Jaddangi","DONGALA MALLAVARAM",,,,,,,,,,,,,,,,,,,,,,
1344,"04_F_19-3_03-043","EG-MHG-Md- Jaddangi","NELLIMETLA",,,,,,,,,,,,,,,,,,,,,,
1345,"04_F_19-3_03-043","EG-MHG-Md- Jaddangi","DUSARIPAMU",,,,,,,,,5,,,,,,,,,,,,,
1346,"04_F_19-3_03-043","EG-MHG-Md- Jaddangi","RAJAVOMMANGI",,,,,,,,,3,,,,,,,,,,,,,
1347,"04_F_19-3_03-043","EG-MHG-Md- Jaddangi","VOYYEDU",,,,,,,,,,,,,,,,,,,,,,
1348,"04_F_19-3_03-043","EG-MHG-Md- Jaddangi","MURLAVANIPALEM",,,,,,,,,,,,,,,,,,,,,,
1349,"04_F_19-3_03-043","EG-MHG-Md- Jaddangi","SUBBAMPADU",,,,,,,,,,,,,,,,,,,,,,
1350,"04_F_19-3_03-043","EG-MHG-Md- Jaddangi","GINJERTHI",,,,,,,,,,,,,,,,,,,,,,
1351,"04_F_19-3_03-043","EG-MHG-Md- Jaddangi","THANTIKONDA",,,,,,,,,1,,,,,,,,,,,,,
1352,"04_F_19-3_03-043","EG-MHG-Md- Jaddangi","YERRAMPADU",,,,,,,,,,,,,,,,,,,,,,
1353,"04_F_19-3_03-043","EG-MHG-Md- Jaddangi","SINGAMPALLE",,,,,,,,,5,,,,,,,,,,,,,
1354,"04_F_19-3_03-043","EG-MHG-Md- Jaddangi","GOBBILAMADUGU",,,,,,,,,,,,,,,,,,,,,,
1355,"04_F_19-3_03-043","EG-MHG-Md- Jaddangi","DONELAPALEM",,,,,,,,,,,,,,,,,,,,,,
1356,"04_F_19-3_03-043","EG-MHG-Md- Jaddangi","JADDANGI",,,,,,,,,53,,,,,,,,,,,,,
1357,"04_F_19-3_03-043","EG-MHG-Md- Jaddangi","REVATIPALEM",,,,,,,,,6,,,,,,,,,,,,,
1358,"04_F_19-3_03-043","EG-MHG-Md- Jaddangi","VELAGALAPALEM",,,,,,,,,8,,,,,,,,,,,,,
1359,"04_F_19-3_03-043","EG-MHG-Md- Jaddangi","Forest",,,,,,,,,,,,,,,,,,,,,,
1360,"04_F_19-3_03-043","EG-MHG-Md- Jaddangi","Kinaparti",,,,,,,,,7,,,,,,,,,,,,,
1361,"04_F_19-3_03-043","EG-MHG-Md- Jaddangi","Gavarayyapeta",,,,,,,,,,,,,,,,,,,,,,
1362,"04_F_19-3_03-043","EG-MHG-Md- Jaddangi","Konalova",,,,,,,,,4,,,,,,,,,,,,,
1363,"04_F_19-3_03-043","EG-MHG-Md- Jaddangi","Veerabhadrapuram",,,,,,,,,4,,,,,,,,,,,,,
1364,"04_F_19-3_03-043","EG-MHG-Md- Jaddangi","Gondolu",,,,,,,,,5,,,,,,,,,,,,,
1365,"04_F_19-3_03-043","EG-MHG-Md- Jaddangi","Rajavaram",,,,,,,,,,,,,,,,,,,,,,
1366,"04_F_19-3_03-043","EG-MHG-Md- Jaddangi","Sarampeta",,,,,,,,,,,,,,,,,,,,,,
1367,"04_F_19-3_03-043","EG-MHG-Md- Jaddangi","Gangampalem",,,,,,,,,,,,,,,,,,,,,,
1368,"04_F_19-3_03-043","EG-MHG-Md- Jaddangi","Achayyapeta",,,,,,,,,3,,,,,,,,,,,,,
1369,"04_F_19-3_03-043","EG-MHG-Md- Jaddangi","Venkatanagaram",,,,,,,,,2,,,,,,,,,,,,,
1370,"04_F_19-3_03-043","EG-MHG-Md- Jaddangi","Mulakalayala Bhimavaram",,,,,,,,,,,,,,,,,,,,,,
1371,"04_F_19-3_03-043","EG-MHG-Md- Jaddangi","Bandamamillu",,,,,,,,,,,,,,,,,,,,,,
1372,"04_F_19-3_03-043","EG-MHG-Md- Jaddangi","Bodlanka",,,,,,,,,,,,,,,,,,,,,,
1373,"04_F_19-3_03-043","EG-MHG-Md- Jaddangi","Dakodu",,,,,,,,,,,,,,,,,,,,,,
1374,"04_F_19-3_03-043","EG-MHG-Md- Jaddangi","Gottilapadu",,,,,,,,,,,,,,,,,,,,,,
1375,"04_F_19-3_03-043","EG-MHG-Md- Jaddangi","Kottampalem",,,,,,,,,,,,,,,,,,,,,,
1376,"04_F_19-3_03-043","EG-MHG-Md- Jaddangi","Languparthi",,,,,,,,,,,,,,,,,,,,,,
1377,"04_F_19-3_03-043","EG-MHG-Md- Jaddangi","Nadimpalem",,,,,,,,,,,,,,,,,,,,,,
1378,"04_F_19-3_03-043","EG-MHG-Md- Jaddangi","Rajanagaram",,,,,,,,,,,,,,,,,,,,,,
1379,"04_F_19-3_03-043","EG-MHG-Md- Jaddangi","Forest",,,,,,,,,,,,,,,,,,,,,,
1380,"04_F_19-2_03-061","EG-MHG-Mg- Addateegala","Bonangipalem",,,,,,,,,,,,,,,,,,,,,,
1381,"04_F_19-2_03-061","EG-MHG-Mg- Addateegala","Gaduvakurthi",,,,,,,,,,,,,,,,,,,,,,
1382,"04_F_19-2_03-061","EG-MHG-Mg- Addateegala","Forest",,,,,,,,,,,,,,,,,,,,,,
1383,"04_F_19-2_03-061","EG-MHG-Mg- Addateegala","Vetamamidi",,,,,,,,,1,,,,,,,,,,,,,
1384,"04_F_19-2_03-061","EG-MHG-Mg- Addateegala","D.Bhimavaram",,,,,,,,,,,,,,,,,,,,,,
1385,"04_F_19-2_03-061","EG-MHG-Mg- Addateegala","Mallavarammamilla",,,,,,,,,,,,,,,,,,,,,,
1386,"04_F_19-2_03-061","EG-MHG-Mg- Addateegala","Nimmalapalem",,,,,,,,,,,,,,,,,,,,,,
1387,"04_F_19-2_03-061","EG-MHG-Mg- Addateegala","Doramamidi",,,,,,,,,,,,,,,,,,,,,,
1388,"04_F_19-2_03-061","EG-MHG-Mg- Addateegala","Somannapalem",,,,,,,,,,,,,,,,,,,,,,
1389,"04_F_19-2_03-061","EG-MHG-Mg- Addateegala","Uligogula",,,,,,,,,,,,,,,,,,,,,,
1390,"04_F_19-2_03-061","EG-MHG-Mg- Addateegala","Kalimamidi",,,,,,,,,,,,,,,,,,,,,,
1391,"04_F_19-2_03-061","EG-MHG-Mg- Addateegala","Jajipalem",,,,,,,,,,,,,,,,,,,,,,
1392,"04_F_19-2_03-061","EG-MHG-Mg- Addateegala","Tirumalawada",,,,,,,,,,,,,,,,,,,,,,
1393,"04_F_19-2_03-061","EG-MHG-Mg- Addateegala","Durcharti",,,,,,,,,,,,,,,,,,,,,,
1394,"04_F_19-2_03-061","EG-MHG-Mg- Addateegala","Potuluru",,,,,,,,,,,,,,,,,,,,,,
1395,"04_F_19-2_03-061","EG-MHG-Mg- Addateegala","D.Ramavaram",,,,,,,,,,,,,,,,,,,,,,
1396,"04_F_19-2_03-061","EG-MHG-Mg- Addateegala","Nukarai",,,,,,,,,,,,,,,,,,,,,,
1397,"04_F_19-2_03-061","EG-MHG-Mg- Addateegala","Bandakonda",,,,,,,,,,,,,,,,,,,,,,
1398,"04_F_19-2_03-061","EG-MHG-Mg- Addateegala","D.Ammapeta",,,,,,,,,,,,,,,,,,,,,,
1399,"04_F_19-2_03-061","EG-MHG-Mg- Addateegala","D.Kothuru",,,,,,,,,,,,,,,,,,,,,,
1400,"04_F_19-2_03-061","EG-MHG-Mg- Addateegala","D.Chodavaram",,,,,,,,,,,,,,,,,,,,,,
1401,"04_F_19-2_03-061","EG-MHG-Mg- Addateegala","Darsinutula(Regulapadu)",,,,,,,,,,,,,,,,,,,,,,
1402,"04_F_19-2_03-061","EG-MHG-Mg- Addateegala","Duppalapalem",,,,,,,,,,,,,,,,,,,,,,
1403,"04_F_19-2_03-061","EG-MHG-Mg- Addateegala","Panasaloddi",,,,,,,,,,,,,,,,,,,,,,
1404,"04_F_19-2_03-061","EG-MHG-Mg- Addateegala","Yellapuram",,,,,,,,,,,,,,,,,,,,,,
1405,"04_F_19-2_03-061","EG-MHG-Mg- Addateegala","Anigeru",,,,,,,,,,,,,,,,,,,,,,
1406,"04_F_19-2_03-061","EG-MHG-Mg- Addateegala","Addateegala",,,,,,,,,1,,,,,,,,,,,,,
1407,"04_F_19-2_03-061","EG-MHG-Mg- Addateegala","Kovelapalem",,,,,,,,,,,,,,,,,,,,,,
1408,"04_F_19-2_03-061","EG-MHG-Mg- Addateegala","Dokkapalem",,,,,,,,,,,,,,,,,,,,,,
1409,"04_F_19-2_03-061","EG-MHG-Mg- Addateegala","Bhimudupakalu",,,,,,,,,,,,,,,,,,,,,,
1410,"04_F_19-2_03-061","EG-MHG-Mg- Addateegala","Papampet",,,,,,,,,1,,,,,,,,,,,,,
1411,"04_F_19-2_03-061","EG-MHG-Mg- Addateegala","Chinna Addateegala",,,,,,,,,,,,,,,,,,,,,,
1412,"04_F_19-2_03-061","EG-MHG-Mg- Addateegala","Yellavaram",,,,,,,,,3,,,,,,,,,,,,,
1413,"04_F_19-2_03-061","EG-MHG-Mg- Addateegala","Forest",,,,,,,,,,,,,,,,,,,,,,
,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
