S.No,Watershed code,Watershed Name, Village Name,Length ,Design depth of flow,Bed width,Side Slopes,WettedPerimeter,Wetted area,Canal seepage factor, No.of operating days of canal,, Recharge from canal (ha.m),,Annual Recharge,,,,,,,,,,,,,
,,,,mts,mts,mts,( degrees ),mts,( m.sq mts.),( ha.m/d/m.sq.m ),Monsoon ,N-Monsoon,Monsoon ,Non-Monsoon,( ha.m ),,,,,,,,,,,,,
293,04_F_17_09-030,EG-MHG-Pp- Sankhavaram,Yerakapuram,0,0,0,45,0,0,3,120,0,0,0,0,,Between Mahanadhi and Godavari,Pampa,Pampa,04_F_17_09-030,EG-MHG-Pp- Sankhavaram,04,East Godavari,9,Sankavaram,04044090100102,010,Yerakapuram
294,04_F_17_09-030,EG-MHG-Pp- Sankhavaram,Srungadara,0,0,0,45,0,0,15,120,0,0,0,0,,Between Mahanadhi and Godavari,Pampa,Pampa,04_F_17_09-030,EG-MHG-Pp- Sankhavaram,04,East Godavari,9,Sankavaram,04044090120102,012,Srungadara
295,04_F_17_09-030,EG-MHG-Pp- Sankhavaram,Siddivanipalem,0,0,0,45,0,0,15,120,0,0,0,0,,Between Mahanadhi and Godavari,Pampa,Pampa,04_F_17_09-030,EG-MHG-Pp- Sankhavaram,04,East Godavari,9,Sankavaram,04044090130102,013,Siddivanipalem
296,04_F_17_09-030,EG-MHG-Pp- Sankhavaram,Rowtalapudi,0,0,0,45,0,0,15,120,0,0,0,0,,Between Mahanadhi and Godavari,Pampa,Pampa,04_F_17_09-030,EG-MHG-Pp- Sankhavaram,04,East Godavari,60,Rowtulapudi,04044090150103,15,Rowtalapudi
297,04_F_17_09-030,EG-MHG-Pp- Sankhavaram,Gidijam,0,0,0,45,0,0,15,120,0,0,0,0,,Between Mahanadhi and Godavari,Pampa,Pampa,04_F_17_09-030,EG-MHG-Pp- Sankhavaram,04,East Godavari,60,Rowtulapudi,04044090160105,16,Gidijam
298,04_F_17_09-030,EG-MHG-Pp- Sankhavaram,S.Agraharam,0,0,0,45,0,0,15,120,0,0,0,0,,Between Mahanadhi and Godavari,Pampa,Pampa,04_F_17_09-030,EG-MHG-Pp- Sankhavaram,04,East Godavari,60,Rowtulapudi,04044090170106,17,S.Agraharam
299,04_F_17_09-030,EG-MHG-Pp- Sankhavaram,Koduru,0,0,0,45,0,0,15,120,0,0,0,0,,Between Mahanadhi and Godavari,Pampa,Pampa,04_F_17_09-030,EG-MHG-Pp- Sankhavaram,04,East Godavari,60,Rowtulapudi,04044090200107,20,Koduru
300,04_F_17_09-030,EG-MHG-Pp- Sankhavaram,Parupaka,0,0,0,45,0,0,15,120,0,0,0,0,,Between Mahanadhi and Godavari,Pampa,Pampa,04_F_17_09-030,EG-MHG-Pp- Sankhavaram,04,East Godavari,60,Rowtulapudi,04044090210107,21,Parupaka
301,04_F_17_09-030,EG-MHG-Pp- Sankhavaram,P.Chamavaram,0,0,0,45,0,0,15,120,0,0,0,0,,Between Mahanadhi and Godavari,Pampa,Pampa,04_F_17_09-030,EG-MHG-Pp- Sankhavaram,04,East Godavari,60,Rowtulapudi,04044090220108,22,P.Chamavaram
302,04_F_17_09-030,EG-MHG-Pp- Sankhavaram,M.Chamavaram,0,0,0,45,0,0,15,120,0,0,0,0,,Between Mahanadhi and Godavari,Pampa,Pampa,04_F_17_09-030,EG-MHG-Pp- Sankhavaram,04,East Godavari,60,Rowtulapudi,04044090230108,49,M.Chamavaram
303,04_F_17_09-030,EG-MHG-Pp- Sankhavaram,Srungavaram,0,0,0,45,0,0,15,120,0,0,0,0,,Between Mahanadhi and Godavari,Pampa,Pampa,04_F_17_09-030,EG-MHG-Pp- Sankhavaram,04,East Godavari,60,Rowtulapudi,04044090240109,50,Srungavaram
304,04_F_17_09-030,EG-MHG-Pp- Sankhavaram,Gavarampeta,0,0,0,45,0,0,15,120,0,0,0,0,,Between Mahanadhi and Godavari,Pampa,Pampa,04_F_17_09-030,EG-MHG-Pp- Sankhavaram,04,East Godavari,9,Sankavaram,04044090250110,025,Gavarampeta
305,04_F_17_09-030,EG-MHG-Pp- Sankhavaram,Jagannadhapuram,0,0,0,45,0,0,15,120,0,0,0,0,,Between Mahanadhi and Godavari,Pampa,Pampa,04_F_17_09-030,EG-MHG-Pp- Sankhavaram,04,East Godavari,9,Sankavaram,04044090260110,026,Jagannadhapuram
306,04_F_17_09-030,EG-MHG-Pp- Sankhavaram,Masampalli,0,0,0,45,0,0,15,120,0,0,0,0,,Between Mahanadhi and Godavari,Pampa,Pampa,04_F_17_09-030,EG-MHG-Pp- Sankhavaram,04,East Godavari,9,Sankavaram,04044090270110,027,Masampalli
307,04_F_17_09-030,EG-MHG-Pp- Sankhavaram,G.Kottapalli,0,0,0,45,0,0,15,120,0,0,0,0,,Between Mahanadhi and Godavari,Pampa,Pampa,04_F_17_09-030,EG-MHG-Pp- Sankhavaram,04,East Godavari,9,Sankavaram,04044090280111,028,G.Kottapalli
308,04_F_17_09-030,EG-MHG-Pp- Sankhavaram,V.Venkatapuram,0,0,0,45,0,0,15,120,0,0,0,0,,Between Mahanadhi and Godavari,Pampa,Pampa,04_F_17_09-030,EG-MHG-Pp- Sankhavaram,04,East Godavari,9,Sankavaram,04044090290112,029,V.Venkatapuram
309,04_F_17_09-030,EG-MHG-Pp- Sankhavaram,Sankavaram,0,0,0,45,0,0,15,120,0,0,0,0,,Between Mahanadhi and Godavari,Pampa,Pampa,04_F_17_09-030,EG-MHG-Pp- Sankhavaram,04,East Godavari,9,Sankavaram,04044090300113,030,Sankavaram
310,04_F_17_09-030,EG-MHG-Pp- Sankhavaram,Mandapam,0,0,0,45,0,0,15,120,0,0,0,0,,Between Mahanadhi and Godavari,Pampa,Pampa,04_F_17_09-030,EG-MHG-Pp- Sankhavaram,04,East Godavari,9,Sankavaram,04044090310114,031,Mandapam
311,04_F_17_09-030,EG-MHG-Pp- Sankhavaram,Annavaram,0,0,0,45,0,0,15,120,0,0,0,0,,Between Mahanadhi and Godavari,Pampa,Pampa,04_F_17_09-030,EG-MHG-Pp- Sankhavaram,04,East Godavari,9,Sankavaram,04044090330115,033,Annavaram
312,04_F_17_09-030,EG-MHG-Pp- Sankhavaram,Jaggampeta,0,0,0,45,0,0,15,120,0,0,0,0,,Between Mahanadhi and Godavari,Pampa,Pampa,04_F_17_09-030,EG-MHG-Pp- Sankhavaram,04,East Godavari,9,Sankavaram,04044090340112,034,Jaggampeta
313,04_F_17_09-030,EG-MHG-Pp- Sankhavaram,Ammirekhala,0,0,0,45,0,0,15,120,0,0,0,0,,Between Mahanadhi and Godavari,Pampa,Pampa,04_F_17_09-030,EG-MHG-Pp- Sankhavaram,04,East Godavari,9,Sankavaram,04044090010101,001,Ammirekhala
314,04_F_17_09-030,EG-MHG-Pp- Sankhavaram,Anumarthi,0,0,0,45,0,0,15,120,0,0,0,0,,Between Mahanadhi and Godavari,Pampa,Pampa,04_F_17_09-030,EG-MHG-Pp- Sankhavaram,04,East Godavari,9,Sankavaram,04044090040101,004,Anumarthi
315,04_F_17_09-030,EG-MHG-Pp- Sankhavaram,Anantharam,0,0,0,45,0,0,15,120,0,0,0,0,,Between Mahanadhi and Godavari,Pampa,Pampa,04_F_17_09-030,EG-MHG-Pp- Sankhavaram,04,East Godavari,60,Rowtulapudi,04044090110103,11,Anantharam
316,04_F_17_09-030,EG-MHG-Pp- Sankhavaram,China Mallapuram,0,0,0,45,0,0,15,120,0,0,0,0,,Between Mahanadhi and Godavari,Pampa,Pampa,04_F_17_09-030,EG-MHG-Pp- Sankhavaram,04,East Godavari,60,Rowtulapudi,04044090140103,48,China Mallapuram
317,04_F_17_09-030,EG-MHG-Pp- Sankhavaram,D.Jagannadhapuram,0,0,0,45,0,0,15,120,0,0,0,0,,Between Mahanadhi and Godavari,Pampa,Pampa,04_F_17_09-030,EG-MHG-Pp- Sankhavaram,04,East Godavari,60,Rowtulapudi,04044090180106,18,D.Jagannadhapuram
318,04_F_17_09-030,EG-MHG-Pp- Sankhavaram,Billawaka,0,0,0,45,0,0,15,120,0,0,0,0,,Between Mahanadhi and Godavari,Pampa,Pampa,04_F_17_09-030,EG-MHG-Pp- Sankhavaram,04,East Godavari,60,Rowtulapudi,04044090190106,19,Billawaka
319,04_F_17_09-030,EG-MHG-Pp- Sankhavaram,Arempudi,0,0,0,45,0,0,15,120,0,0,0,0,,Between Mahanadhi and Godavari,Pampa,Pampa,04_F_17_09-030,EG-MHG-Pp- Sankhavaram,04,East Godavari,9,Sankavaram,04044090320115,032,Arempudi
320,04_F_17_09-030,EG-MHG-Pp- Sankhavaram,Kondempudi,0,0,0,45,0,0,15,120,0,0,0,0,,Between Mahanadhi and Godavari,Pampa,Pampa,04_F_17_09-030,EG-MHG-Pp- Sankhavaram,04,East Godavari,9,Sankavaram,04044090350112,035,Kondempudi
321,04_F_17_09-030,EG-MHG-Pp- Sankhavaram,Achampeta,0,0,0,45,0,0,15,120,0,0,0,0,,Between Mahanadhi and Godavari,Pampa,Pampa,04_F_17_09-030,EG-MHG-Pp- Sankhavaram,04,East Godavari,9,Sankavaram,04044090360112,036,Achampeta
322,04_F_17_09-030,EG-MHG-Pp- Sankhavaram,Gondhi,0,0,0,45,0,0,15,120,0,0,0,0,,Between Mahanadhi and Godavari,Pampa,Pampa,04_F_17_09-030,EG-MHG-Pp- Sankhavaram,04,East Godavari,9,Sankavaram,04044090370110,037,Gondhi
323,04_F_17_09-030,EG-MHG-Pp- Sankhavaram,Rajaram,0,0,0,45,0,0,15,120,0,0,0,0,,Between Mahanadhi and Godavari,Pampa,Pampa,04_F_17_09-030,EG-MHG-Pp- Sankhavaram,04,East Godavari,9,Sankavaram,04044090380110,038,Rajaram
324,04_F_17_09-030,EG-MHG-Pp- Sankhavaram,Konthangi,0,0,0,45,0,0,15,120,0,0,0,0,,Between Mahanadhi and Godavari,Pampa,Pampa,04_F_17_09-030,EG-MHG-Pp- Sankhavaram,04,East Godavari,9,Sankavaram,04044090390116,039,Konthangi
325,04_F_17_09-030,EG-MHG-Pp- Sankhavaram,Nellipudi,0,0,0,45,0,0,15,120,0,0,0,0,,Between Mahanadhi and Godavari,Pampa,Pampa,04_F_17_09-030,EG-MHG-Pp- Sankhavaram,04,East Godavari,9,Sankavaram,04044090400117,040,Nellipudi
326,04_F_17_09-030,EG-MHG-Pp- Sankhavaram,Forest,0,0,0,45,0,0,15,120,0,0,0,0,,Between Mahanadhi and Godavari,Pampa,Pampa,04_F_17_09-030,EG-MHG-Pp- Sankhavaram,0,0,9,Sankavaram,0,0,Forest
327,04_F_17_09-030,EG-MHG-Pp- Sankhavaram,Bendapudi,1600,1.2,6,45,8.0364675298,0.012858348,15,120,0,23.1450264859,0,23.1450264859,,Between Mahanadhi and Godavari,Pampa,Pampa,04_F_17_09-030,EG-MHG-Pp- Sankhavaram,04,East Godavari,7,Thondangi,04045070010101,001,Bendapudi
328,04_F_17_09-030,EG-MHG-Pp- Sankhavaram,Gopalapatnam,4200,0.4,1.2,45,1.8788225099,0.0078910545,15,120,0,14.2038981751,0,14.2038981751,,Between Mahanadhi and Godavari,Pampa,Pampa,04_F_17_09-030,EG-MHG-Pp- Sankhavaram,04,East Godavari,7,Thondangi,04045070020102,002,Gopalapatnam
329,04_F_17_09-030,EG-MHG-Pp- Sankhavaram,P.Agraharam,3800,0.5,1.2,45,2.0485281374,0.0077844069,15,120,0,14.01193246,0,14.01193246,,Between Mahanadhi and Godavari,Pampa,Pampa,04_F_17_09-030,EG-MHG-Pp- Sankhavaram,04,East Godavari,7,Thondangi,04045070030103,003,P.Agraharam
330,04_F_17_09-030,EG-MHG-Pp- Sankhavaram,Thondangi,5740,0.4,0.9,45,1.5788225099,0.0090624412,15,120,0,16.3123941727,0,16.3123941727,,Between Mahanadhi and Godavari,Pampa,Pampa,04_F_17_09-030,EG-MHG-Pp- Sankhavaram,04,East Godavari,7,Thondangi,04045070040104,004,Thondangi
331,04_F_17_09-030,EG-MHG-Pp- Sankhavaram,Krishnapuram,8160,1.2,4.5,45,6.5364675298,0.053337575,15,120,0,96.007635078,0,96.007635078,,Between Mahanadhi and Godavari,Pampa,Pampa,04_F_17_09-030,EG-MHG-Pp- Sankhavaram,04,East Godavari,7,Thondangi,04045070050107,005,Krishnapuram
332,04_F_17_09-030,EG-MHG-Pp- Sankhavaram,Pydikonda,14340,0.4,8.8,45,9.4788225099,0.1359263148,15,120,0,244.6673666265,0,244.6673666265,,Between Mahanadhi and Godavari,Pampa,Pampa,04_F_17_09-030,EG-MHG-Pp- Sankhavaram,04,East Godavari,7,Thondangi,04045070060108,006,Pydikonda
333,04_F_17_09-030,EG-MHG-Pp- Sankhavaram,Anuru,2000,0.9,1.86,45,3.3873506474,0.0067747013,15,120,0,12.1944623305,0,12.1944623305,,Between Mahanadhi and Godavari,Pampa,Pampa,04_F_17_09-030,EG-MHG-Pp- Sankhavaram,04,East Godavari,7,Thondangi,04045070070108,007,Anuru
334,04_F_17_09-030,EG-MHG-Pp- Sankhavaram,Vemavaram,1920,0.35,0.6,45,1.1939696962,0.0022924218,15,120,0,4.1263592701,0,4.1263592701,,Between Mahanadhi and Godavari,Pampa,Pampa,04_F_17_09-030,EG-MHG-Pp- Sankhavaram,04,East Godavari,7,Thondangi,04045070080109,008,Vemavaram
335,04_F_17_09-030,EG-MHG-Pp- Sankhavaram,Kona,3040,0.75,1.2,45,2.4727922061,0.0075172883,15,120,0,13.531118952,0,13.531118952,,Between Mahanadhi and Godavari,Pampa,Pampa,04_F_17_09-030,EG-MHG-Pp- Sankhavaram,04,East Godavari,7,Thondangi,04045070090109,009,Kona
336,04_F_17_09-030,EG-MHG-Pp- Sankhavaram,Srunagavruksham,10080,0.3,0.5,45,1.0091168825,0.0101718982,15,120,0,18.3094167153,0,18.3094167153,,Between Mahanadhi and Godavari,Pampa,Pampa,04_F_17_09-030,EG-MHG-Pp- Sankhavaram,04,East Godavari,7,Thondangi,04045070091212,010,Srunagavruksham
337,04_F_17_09-030,EG-MHG-Pp- Sankhavaram,A.Kottapalli,,,,45,0,0,15,120,0,0,0,0,,Between Mahanadhi and Godavari,Pampa,Pampa,04_F_17_09-030,EG-MHG-Pp- Sankhavaram,04,East Godavari,7,Thondangi,04045070110114,011,A.Kottapalli
338,04_F_17_09-030,EG-MHG-Pp- Sankhavaram,P.E.Ch.Palem,,,,45,0,0,15,120,0,0,0,0,,Between Mahanadhi and Godavari,Pampa,Pampa,04_F_17_09-030,EG-MHG-Pp- Sankhavaram,04,East Godavari,7,Thondangi,04045070120116,012,P.E.Ch.Palem
339,04_F_17_09-030,EG-MHG-Pp- Sankhavaram,Ravikampudi,9000,3.5,8,45,13.939696962,0.1254572727,15,120,0,225.8230907839,0,225.8230907839,,Between Mahanadhi and Godavari,Pampa,Pampa,04_F_17_09-030,EG-MHG-Pp- Sankhavaram,04,East Godavari,7,Thondangi,04045070130117,013,Ravikampudi
340,04_F_17_09-030,EG-MHG-Pp- Sankhavaram,Kommanapalli,8000,2.5,2,45,6.2426406871,0.0499411255,15,120,0,89.8940258945,0,89.8940258945,,Between Mahanadhi and Godavari,Pampa,Pampa,04_F_17_09-030,EG-MHG-Pp- Sankhavaram,04,East Godavari,7,Thondangi,04045070140118,014,Kommanapalli
341,04_F_17_09-030,EG-MHG-Pp- Sankhavaram,A.V.Nagaram,,,,45,0,0,15,120,0,0,0,0,,Between Mahanadhi and Godavari,Pampa,Pampa,04_F_17_09-030,EG-MHG-Pp- Sankhavaram,04,East Godavari,7,Thondangi,04045070150119,015,A.V.Nagaram
342,04_F_17_09-030,EG-MHG-Pp- Sankhavaram,Tetagunta,1430,0.6,1.5,45,2.5182337649,0.0036010743,15,120,0,6.4819337109,0,6.4819337109,,Between Mahanadhi and Godavari,Pampa,Pampa,04_F_17_09-030,EG-MHG-Pp- Sankhavaram,04,East Godavari,6,Tuni,04045060210117,021,Tetagunta
343,04_F_17_09-030,EG-MHG-Pp- Sankhavaram,Hamsavaram,560,0.3,0.5,45,1.0091168825,0.0005651055,15,120,0,1.0171898175,0,1.0171898175,,Between Mahanadhi and Godavari,Pampa,Pampa,04_F_17_09-030,EG-MHG-Pp- Sankhavaram,04,East Godavari,6,Tuni,04045060230120,023,Hamsavaram
344,04_F_17_09-030,EG-MHG-Pp- Sankhavaram,Thaduvai,,,,45,0,0,15,120,0,0,0,0,,Between Mahanadhi and Godavari,Pampa,Pampa,04_F_17_09-030,EG-MHG-Pp- Sankhavaram,04,East Godavari,10,Prathipadu,04044100060102,006,Thaduvai
345,04_F_17_09-030,EG-MHG-Pp- Sankhavaram,Doparthi,,,,45,0,0,15,120,0,0,0,0,,Between Mahanadhi and Godavari,Pampa,Pampa,04_F_17_09-030,EG-MHG-Pp- Sankhavaram,04,East Godavari,10,Prathipadu,04044100070102,007,Doparthi
346,04_F_17_09-030,EG-MHG-Pp- Sankhavaram,Bavuruvaka,,,,45,0,0,15,120,0,0,0,0,,Between Mahanadhi and Godavari,Pampa,Pampa,04_F_17_09-030,EG-MHG-Pp- Sankhavaram,04,East Godavari,10,Prathipadu,04044100080102,008,Bavuruvaka
347,04_F_17_09-030,EG-MHG-Pp- Sankhavaram,U.JNPuram,,,,45,0,0,15,120,0,0,0,0,,Between Mahanadhi and Godavari,Pampa,Pampa,04_F_17_09-030,EG-MHG-Pp- Sankhavaram,04,East Godavari,10,Prathipadu,04044100250108,025,U.JNPuram
348,04_F_18_10-037,EG-MHG-Sg- Prathipadu,Vatangi,0,0,0,45,0,0,15,120,0,0,0,0,,Between Mahanadhi and Godavari,Suddagadda,Suddagadda,04_F_18_10-037,EG-MHG-Sg- Prathipadu,04,East Godavari,4,Rajavommangi,04038040480116,048,Vatangi
349,04_F_18_10-037,EG-MHG-Sg- Prathipadu,Chikilinta,0,0,0,45,0,0,15,120,0,0,0,0,,Between Mahanadhi and Godavari,Suddagadda,Suddagadda,04_F_18_10-037,EG-MHG-Sg- Prathipadu,04,East Godavari,4,Rajavommangi,04038040510117,051,Chikilinta
350,04_F_18_10-037,EG-MHG-Sg- Prathipadu,Peddarellampadu,0,0,0,45,0,0,15,120,0,0,0,0,,Between Mahanadhi and Godavari,Suddagadda,Suddagadda,04_F_18_10-037,EG-MHG-Sg- Prathipadu,04,East Godavari,4,Rajavommangi,04038040490116,049,Peddarellampadu
351,04_F_18_10-037,EG-MHG-Sg- Prathipadu,Peddagarangi,0,0,0,45,0,0,15,120,0,0,0,0,,Between Mahanadhi and Godavari,Suddagadda,Suddagadda,04_F_18_10-037,EG-MHG-Sg- Prathipadu,04,East Godavari,4,Rajavommangi,04038040500117,050,Peddagarangi
352,04_F_18_10-037,EG-MHG-Sg- Prathipadu,Karridevulapalem,0,0,0,45,0,0,15,120,0,0,0,0,,Between Mahanadhi and Godavari,Suddagadda,Suddagadda,04_F_18_10-037,EG-MHG-Sg- Prathipadu,04,East Godavari,4,Rajavommangi,04038040520117,052,Karridevulapalem
353,04_F_18_10-037,EG-MHG-Sg- Prathipadu,Kondalingamparti,0,0,0,45,0,0,15,120,0,0,0,0,,Between Mahanadhi and Godavari,Suddagadda,Suddagadda,04_F_18_10-037,EG-MHG-Sg- Prathipadu,04,East Godavari,4,Rajavommangi,04038040580117,058,Kondalingamparti
354,04_F_18_10-037,EG-MHG-Sg- Prathipadu,Kothapalli,0,0,0,45,0,0,15,120,0,0,0,0,,Between Mahanadhi and Godavari,Suddagadda,Suddagadda,04_F_18_10-037,EG-MHG-Sg- Prathipadu,04,East Godavari,4,Rajavommangi,04038040590119,059,Kothapalli
355,04_F_18_10-037,EG-MHG-Sg- Prathipadu,Balajipadu,0,0,0,45,0,0,15,120,0,0,0,0,,Between Mahanadhi and Godavari,Suddagadda,Suddagadda,04_F_18_10-037,EG-MHG-Sg- Prathipadu,04,East Godavari,4,Rajavommangi,04038040610119,061,Balajipadu
356,04_F_18_10-037,EG-MHG-Sg- Prathipadu,Vanchangi,0,0,0,45,0,0,15,120,0,0,0,0,,Between Mahanadhi and Godavari,Suddagadda,Suddagadda,04_F_18_10-037,EG-MHG-Sg- Prathipadu,04,East Godavari,4,Rajavommangi,04038040600119,060,Vanchangi
357,04_F_18_10-037,EG-MHG-Sg- Prathipadu,Maredbaka,0,0,0,45,0,0,15,120,0,0,0,0,,Between Mahanadhi and Godavari,Suddagadda,Suddagadda,04_F_18_10-037,EG-MHG-Sg- Prathipadu,04,East Godavari,4,Rajavommangi,04038040620118,062,Maredbaka
358,04_F_18_10-037,EG-MHG-Sg- Prathipadu,Vagurti,0,0,0,45,0,0,15,120,0,0,0,0,,Between Mahanadhi and Godavari,Suddagadda,Suddagadda,04_F_18_10-037,EG-MHG-Sg- Prathipadu,04,East Godavari,4,Rajavommangi,04038040460116,046,Vagurti
359,04_F_18_10-037,EG-MHG-Sg- Prathipadu,Vegipalem,0,0,0,45,0,0,15,120,0,0,0,0,,Between Mahanadhi and Godavari,Suddagadda,Suddagadda,04_F_18_10-037,EG-MHG-Sg- Prathipadu,04,East Godavari,4,Rajavommangi,04038040470116,047,Vegipalem
360,04_F_18_10-037,EG-MHG-Sg- Prathipadu,Forest,0,0,0,45,0,0,15,120,0,0,0,0,,Between Mahanadhi and Godavari,Suddagadda,Suddagadda,04_F_18_10-037,EG-MHG-Sg- Prathipadu,0,0,4,Rajavommangi,0,0,Forest
361,04_F_18_10-037,EG-MHG-Sg- Prathipadu,Kondapalli,0,0,0,45,0,0,15,120,0,0,0,0,,Between Mahanadhi and Godavari,Suddagadda,Suddagadda,04_F_18_10-037,EG-MHG-Sg- Prathipadu,04,East Godavari,10,Prathipadu,04044100050101,005,Kondapalli
362,04_F_18_10-037,EG-MHG-Sg- Prathipadu,Bapannadara,0,0,0,45,0,0,15,120,0,0,0,0,,Between Mahanadhi and Godavari,Suddagadda,Suddagadda,04_F_18_10-037,EG-MHG-Sg- Prathipadu,04,East Godavari,10,Prathipadu,04044100020101,002,Bapannadara
363,04_F_18_10-037,EG-MHG-Sg- Prathipadu,Ulligogula,0,0,0,45,0,0,15,120,0,0,0,0,,Between Mahanadhi and Godavari,Suddagadda,Suddagadda,04_F_18_10-037,EG-MHG-Sg- Prathipadu,04,East Godavari,10,Prathipadu,04044100010101,001,Ulligogula
364,04_F_18_10-037,EG-MHG-Sg- Prathipadu,Buradakota,0,0,0,45,0,0,15,120,0,0,0,0,,Between Mahanadhi and Godavari,Suddagadda,Suddagadda,04_F_18_10-037,EG-MHG-Sg- Prathipadu,04,East Godavari,10,Prathipadu,04044100040101,004,Buradakota
365,04_F_18_10-037,EG-MHG-Sg- Prathipadu,Girijanapuram,0,0,0,45,0,0,15,120,0,0,0,0,,Between Mahanadhi and Godavari,Suddagadda,Suddagadda,04_F_18_10-037,EG-MHG-Sg- Prathipadu,04,East Godavari,10,Prathipadu,04044100110104,011,Girijanapuram
366,04_F_18_10-037,EG-MHG-Sg- Prathipadu,Mettuchinta,0,0,0,45,0,0,15,120,0,0,0,0,,Between Mahanadhi and Godavari,Suddagadda,Suddagadda,04_F_18_10-037,EG-MHG-Sg- Prathipadu,04,East Godavari,10,Prathipadu,04044100100101,010,Mettuchinta
367,04_F_18_10-037,EG-MHG-Sg- Prathipadu,Pandavulapalem,0,0,0,45,0,0,15,120,0,0,0,0,,Between Mahanadhi and Godavari,Suddagadda,Suddagadda,04_F_18_10-037,EG-MHG-Sg- Prathipadu,04,East Godavari,10,Prathipadu,04044100220104,022,Pandavulapalem
368,04_F_18_10-037,EG-MHG-Sg- Prathipadu,Gokavaram,0,0,0,45,0,0,15,120,0,0,0,0,,Between Mahanadhi and Godavari,Suddagadda,Suddagadda,04_F_18_10-037,EG-MHG-Sg- Prathipadu,04,East Godavari,10,Prathipadu,04044100170104,017,Gokavaram
369,04_F_18_10-037,EG-MHG-Sg- Prathipadu,Vemulapalem,0,0,0,45,0,0,15,120,0,0,0,0,,Between Mahanadhi and Godavari,Suddagadda,Suddagadda,04_F_18_10-037,EG-MHG-Sg- Prathipadu,04,East Godavari,10,Prathipadu,04044100190104,019,Vemulapalem
370,04_F_18_10-037,EG-MHG-Sg- Prathipadu,Peddipalem,0,0,0,45,0,0,15,120,0,0,0,0,,Between Mahanadhi and Godavari,Suddagadda,Suddagadda,04_F_18_10-037,EG-MHG-Sg- Prathipadu,04,East Godavari,10,Prathipadu,04044100090103,009,Peddipalem
371,04_F_18_10-037,EG-MHG-Sg- Prathipadu,Podurupaka,0,0,0,45,0,0,15,120,0,0,0,0,,Between Mahanadhi and Godavari,Suddagadda,Suddagadda,04_F_18_10-037,EG-MHG-Sg- Prathipadu,04,East Godavari,10,Prathipadu,04044100200104,020,Podurupaka
372,04_F_18_10-037,EG-MHG-Sg- Prathipadu,Totapalli,0,0,0,45,0,0,15,120,0,0,0,0,,Between Mahanadhi and Godavari,Suddagadda,Suddagadda,04_F_18_10-037,EG-MHG-Sg- Prathipadu,04,East Godavari,10,Prathipadu,04044100240107,024,Totapalli
373,04_F_18_10-037,EG-MHG-Sg- Prathipadu,Chintaluru,0,0,0,45,0,0,15,120,0,0,0,0,,Between Mahanadhi and Godavari,Suddagadda,Suddagadda,04_F_18_10-037,EG-MHG-Sg- Prathipadu,04,East Godavari,10,Prathipadu,04044100280110,028,Chintaluru
374,04_F_18_10-037,EG-MHG-Sg- Prathipadu,Sarabhavaram,0,0,0,45,0,0,15,120,0,0,0,0,,Between Mahanadhi and Godavari,Suddagadda,Suddagadda,04_F_18_10-037,EG-MHG-Sg- Prathipadu,04,East Godavari,10,Prathipadu,04044100300111,030,Sarabhavaram
375,04_F_18_10-037,EG-MHG-Sg- Prathipadu,Uttarakanchi,0,0,0,45,0,0,15,120,0,0,0,0,,Between Mahanadhi and Godavari,Suddagadda,Suddagadda,04_F_18_10-037,EG-MHG-Sg- Prathipadu,04,East Godavari,10,Prathipadu,04044100180105,018,Uttarakanchi
376,04_F_18_10-037,EG-MHG-Sg- Prathipadu,Lompakalova,0,0,0,45,0,0,15,120,0,0,0,0,,Between Mahanadhi and Godavari,Suddagadda,Suddagadda,04_F_18_10-037,EG-MHG-Sg- Prathipadu,04,East Godavari,10,Prathipadu,04044100320113,032,Lompakalova
377,04_F_18_10-037,EG-MHG-Sg- Prathipadu,Peddasankarlapudi,0,0,0,45,0,0,15,120,0,0,0,0,,Between Mahanadhi and Godavari,Suddagadda,Suddagadda,04_F_18_10-037,EG-MHG-Sg- Prathipadu,04,East Godavari,10,Prathipadu,04044100330114,033,Peddasankarlapudi
378,04_F_18_10-037,EG-MHG-Sg- Prathipadu,Chinasankarlapudi,0,0,0,45,0,0,15,120,0,0,0,0,,Between Mahanadhi and Godavari,Suddagadda,Suddagadda,04_F_18_10-037,EG-MHG-Sg- Prathipadu,04,East Godavari,10,Prathipadu,04044100340115,034,Chinasankarlapudi
379,04_F_18_10-037,EG-MHG-Sg- Prathipadu,P.Jagannadhapuram,0,0,0,45,0,0,15,120,0,0,0,0,,Between Mahanadhi and Godavari,Suddagadda,Suddagadda,04_F_18_10-037,EG-MHG-Sg- Prathipadu,04,East Godavari,10,Prathipadu,04044100350116,035,P.Jagannadhapuram
380,04_F_18_10-037,EG-MHG-Sg- Prathipadu,Eluru,0,0,0,45,0,0,3,120,0,0,0,0,,Between Mahanadhi and Godavari,Suddagadda,Suddagadda,04_F_18_10-037,EG-MHG-Sg- Prathipadu,04,East Godavari,10,Prathipadu,04044100360116,036,Eluru
381,04_F_18_10-037,EG-MHG-Sg- Prathipadu,Vakapalli,0,0,0,45,0,0,3,120,0,0,0,0,,Between Mahanadhi and Godavari,Suddagadda,Suddagadda,04_F_18_10-037,EG-MHG-Sg- Prathipadu,04,East Godavari,10,Prathipadu,04044100270109,027,Vakapalli
